review_id,order_id,customer_id,rating,title,body,review_date,verified_purchase
REV-0002389,ORD-0003777,CUST-002590,2,Highly recommend,Arrived on time and matches the description.,2025-12-13,true
REV-0002390,ORD-0000226,CUST-000265,2,Not what I expected,Not worth the price.,2025-12-25,true
REV-0002391,ORD-0001722,CUST-000436,5,Highly recommend,Not worth the price.,2024-12-23,true
REV-0002392,ORD-0006391,CUST-004646,2,Loved it!,"Average quality, decent value.",2026-01-03,true
REV-0002393,ORD-0005005,CUST-004381,5,Great purchase,Better than I expected for the price.,2025-12-07,true
REV-0002394,ORD-0000148,CUST-002865,4,Could be better,Build quality is excellent.,2025-01-03,true
REV-0002395,ORD-0003337,CUST-002882,2,Quality issue,Build quality is excellent.,2024-01-20,true
REV-0002396,ORD-0000470,CUST-004512,4,Excellent,Customer service was very responsive.,2025-08-31,true
REV-0002397,ORD-0001180,CUST-002203,3,Returned,Not worth the price.,2023-03-08,true
REV-0002398,ORD-0007160,CUST-003964,5,Great purchase,Better than I expected for the price.,2022-07-27,true
REV-0002399,ORD-0006335,CUST-004751,5,Highly recommend,Arrived on time and matches the description.,2024-02-17,true
REV-0002400,ORD-0006043,CUST-004400,5,Could be better,Arrived on time and matches the description.,2023-06-28,true
REV-0002401,ORD-0005687,CUST-000763,5,Loved it!,"Five stars, would recommend.",2024-04-24,true
REV-0002402,ORD-0007004,CUST-002051,5,Not what I expected,Not worth the price.,2023-11-06,true
REV-0002403,ORD-0004649,CUST-004363,2,Loved it!,"Five stars, would recommend.",2025-09-22,true
REV-0002404,ORD-0004790,CUST-001362,4,Excellent,Better than I expected for the price.,2025-11-15,true
REV-0002405,ORD-0000968,CUST-002588,4,Disappointed,Not worth the price.,2024-07-14,true
REV-0002406,ORD-0005308,CUST-004384,4,Would buy again,Customer service was very responsive.,2025-10-01,true
REV-0002407,ORD-0004450,CUST-004823,4,Excellent,Item was different from the photos.,2022-12-20,true
REV-0002408,ORD-0003130,CUST-003097,4,Could be better,Customer service was very responsive.,2024-12-21,true
REV-0002409,ORD-0001755,CUST-003976,4,Excellent,Shipping took longer than promised.,2025-04-27,true
REV-0002410,ORD-0004021,CUST-004714,5,Disappointed,"Five stars, would recommend.",2024-05-01,true
REV-0002411,ORD-0004556,CUST-003965,5,Excellent,Not worth the price.,2023-07-15,true
REV-0002412,ORD-0005730,CUST-003107,4,Could be better,Build quality is excellent.,2024-11-23,true
REV-0002413,ORD-0004730,CUST-001509,5,Excellent,Better than I expected for the price.,2023-08-05,true
REV-0002414,ORD-0003584,CUST-001388,5,Excellent,Arrived on time and matches the description.,2024-12-25,true
REV-0002415,ORD-0005833,CUST-000709,3,Disappointed,Arrived on time and matches the description.,2025-05-19,true
REV-0002416,ORD-0007155,CUST-004854,5,Quality issue,"Damaged when it arrived, returned right away.",2026-01-10,true
REV-0002417,ORD-0006339,CUST-004646,5,Excellent,"Damaged when it arrived, returned right away.",2025-12-17,true
REV-0002418,ORD-0000592,CUST-002356,4,Disappointed,"Five stars, would recommend.",2023-06-08,true
REV-0002419,ORD-0001217,CUST-002047,3,Quality issue,Better than I expected for the price.,2023-12-18,true
REV-0002420,ORD-0004648,CUST-000806,4,Great purchase,Item was different from the photos.,2023-08-29,true
REV-0002421,ORD-0004929,CUST-003006,1,Disappointed,Shipping took longer than promised.,2024-01-10,true
REV-0002422,ORD-0003776,CUST-001086,3,Excellent,Customer service was very responsive.,2025-12-30,true
REV-0002423,ORD-0006497,CUST-004102,3,Excellent,Customer service was very responsive.,2024-08-14,true
REV-0002424,ORD-0006329,CUST-003730,5,Returned,Item was different from the photos.,2024-12-25,true
REV-0002425,ORD-0001231,CUST-002573,5,Highly recommend,Not worth the price.,2026-02-27,true
REV-0002426,ORD-0005541,CUST-004475,5,Great purchase,"Five stars, would recommend.",2025-01-30,true
REV-0002427,ORD-0005920,CUST-004508,3,Would buy again,Shipping took longer than promised.,2024-11-13,true
REV-0002428,ORD-0004638,CUST-002381,5,Could be better,Not worth the price.,2025-12-12,true
REV-0002429,ORD-0000104,CUST-002765,5,Loved it!,"Average quality, decent value.",2022-05-04,true
REV-0002430,ORD-0001010,CUST-001428,5,Highly recommend,"Five stars, would recommend.",2022-11-04,true
REV-0002431,ORD-0005349,CUST-004586,4,Returned,Customer service was very responsive.,2025-08-06,true
REV-0002432,ORD-0006929,CUST-001400,5,Could be better,Customer service was very responsive.,2025-04-01,true
REV-0002433,ORD-0007147,CUST-001272,2,Quality issue,Item was different from the photos.,2022-06-02,true
REV-0002434,ORD-0005922,CUST-002250,5,Could be better,Better than I expected for the price.,2026-01-08,true
REV-0002435,ORD-0002177,CUST-003480,5,Not what I expected,Item was different from the photos.,2024-08-02,true
REV-0002436,ORD-0002490,CUST-004897,5,Excellent,Build quality is excellent.,2023-01-12,true
REV-0002437,ORD-0005879,CUST-003849,4,Would buy again,Build quality is excellent.,2024-12-23,true
REV-0002438,ORD-0003101,CUST-000909,4,Would buy again,Build quality is excellent.,2023-12-12,true
REV-0002439,ORD-0005096,CUST-003066,4,Would buy again,Not worth the price.,2024-12-31,true
REV-0002440,ORD-0004680,CUST-003011,4,Excellent,Build quality is excellent.,2025-12-31,true
REV-0002441,ORD-0002100,CUST-003811,5,Could be better,Item was different from the photos.,2025-06-11,true
REV-0002442,ORD-0001205,CUST-000727,4,Highly recommend,Shipping took longer than promised.,2024-07-28,true
REV-0002443,ORD-0000767,CUST-004727,1,Quality issue,Item was different from the photos.,2025-12-10,true
REV-0002444,ORD-0005503,CUST-004478,5,Great purchase,Build quality is excellent.,2024-01-20,true
REV-0002445,ORD-0004251,CUST-003138,5,Highly recommend,Shipping took longer than promised.,2023-10-31,true
REV-0002446,ORD-0000933,CUST-000106,5,Disappointed,"Five stars, would recommend.",2025-12-29,true
REV-0002447,ORD-0006774,CUST-002170,5,Could be better,"Five stars, would recommend.",2025-01-21,true
REV-0002448,ORD-0002290,CUST-000875,4,Could be better,"Average quality, decent value.",2025-01-01,true
REV-0002449,ORD-0001922,CUST-001381,5,Returned,Shipping took longer than promised.,2024-12-17,true
REV-0002450,ORD-0004713,CUST-004975,3,Loved it!,Item was different from the photos.,2024-03-17,true
REV-0002451,ORD-0000246,CUST-001796,5,Could be better,Better than I expected for the price.,2024-05-19,true
REV-0002452,ORD-0005055,CUST-000265,5,Returned,Arrived on time and matches the description.,2025-06-16,true
REV-0002453,ORD-0003373,CUST-003991,5,Disappointed,Build quality is excellent.,2025-02-22,true
REV-0002454,ORD-0003170,CUST-000655,4,Disappointed,Not worth the price.,2026-05-23,true
REV-0002455,ORD-0002298,CUST-004273,2,Loved it!,"Five stars, would recommend.",2023-06-02,true
REV-0002456,ORD-0000127,CUST-003138,4,Not what I expected,Customer service was very responsive.,2025-08-23,true
REV-0002457,ORD-0000482,CUST-002142,5,Excellent,"Five stars, would recommend.",2025-01-01,true
REV-0002458,ORD-0001729,CUST-001235,3,Excellent,Build quality is excellent.,2025-10-29,true
REV-0002459,ORD-0005051,CUST-002154,2,Loved it!,Item was different from the photos.,2023-08-04,true
REV-0002460,ORD-0005386,CUST-003181,4,Excellent,Better than I expected for the price.,2025-04-26,true
REV-0002461,ORD-0001496,CUST-000807,5,Would buy again,Not worth the price.,2025-01-01,true
REV-0002462,ORD-0004952,CUST-004452,2,Great purchase,Item was different from the photos.,2025-10-24,true
REV-0002463,ORD-0003798,CUST-000287,5,Great purchase,Customer service was very responsive.,2024-12-29,true
REV-0002464,ORD-0006041,CUST-003062,4,Highly recommend,"Average quality, decent value.",2025-07-13,true
REV-0002465,ORD-0006158,CUST-003377,4,Could be better,Item was different from the photos.,2026-01-18,true
REV-0002466,ORD-0006434,CUST-001671,4,Disappointed,Build quality is excellent.,2024-08-20,true
REV-0002467,ORD-0006224,CUST-002618,3,Returned,Build quality is excellent.,2025-10-24,true
REV-0002468,ORD-0004598,CUST-004389,5,Loved it!,Build quality is excellent.,2025-12-18,true
REV-0002469,ORD-0006085,CUST-000549,5,Great purchase,Better than I expected for the price.,2024-01-22,true
REV-0002470,ORD-0006733,CUST-003520,5,Could be better,"Damaged when it arrived, returned right away.",2026-01-02,true
REV-0002471,ORD-0002543,CUST-001149,3,Quality issue,"Five stars, would recommend.",2025-10-21,true
REV-0002472,ORD-0006516,CUST-004189,4,Loved it!,Customer service was very responsive.,2023-09-11,true
REV-0002473,ORD-0003925,CUST-001261,5,Excellent,"Damaged when it arrived, returned right away.",2026-05-09,true
REV-0002474,ORD-0003451,CUST-003382,1,Excellent,"Damaged when it arrived, returned right away.",2026-01-02,true
REV-0002475,ORD-0006761,CUST-004264,5,Great purchase,Shipping took longer than promised.,2023-06-18,true
REV-0002476,ORD-0006185,CUST-000207,4,Excellent,Better than I expected for the price.,2024-06-16,true
REV-0002477,ORD-0001704,CUST-000897,5,Great purchase,"Five stars, would recommend.",2023-12-16,true
REV-0002478,ORD-0005922,CUST-002250,5,Could be better,Customer service was very responsive.,2026-01-19,true
REV-0002479,ORD-0003538,CUST-004096,5,Loved it!,Better than I expected for the price.,2023-04-06,true
REV-0002480,ORD-0001194,CUST-000968,3,Quality issue,Not worth the price.,2024-09-26,true
REV-0002481,ORD-0005405,CUST-001242,5,Excellent,"Five stars, would recommend.",2025-12-14,true
REV-0002482,ORD-0003806,CUST-002154,2,Great purchase,"Average quality, decent value.",2024-10-21,true
REV-0002483,ORD-0004466,CUST-002211,4,Not what I expected,Build quality is excellent.,2025-08-04,true
REV-0002484,ORD-0004580,CUST-004175,4,Highly recommend,"Average quality, decent value.",2024-12-12,true
REV-0002485,ORD-0005054,CUST-003543,4,Disappointed,Not worth the price.,2025-04-21,true
REV-0002486,ORD-0001331,CUST-001348,5,Quality issue,"Average quality, decent value.",2023-12-23,true
REV-0002487,ORD-0000520,CUST-004122,5,Loved it!,"Average quality, decent value.",2025-08-03,true
REV-0002488,ORD-0003523,CUST-001664,5,Would buy again,Customer service was very responsive.,2024-12-05,true
REV-0002489,ORD-0003768,CUST-001805,5,Returned,"Damaged when it arrived, returned right away.",2024-12-11,true
REV-0002490,ORD-0004085,CUST-001290,5,Quality issue,Shipping took longer than promised.,2025-08-22,true
REV-0002491,ORD-0005521,CUST-003365,5,Not what I expected,Item was different from the photos.,2024-02-02,true
REV-0002492,ORD-0003062,CUST-001624,4,Disappointed,Better than I expected for the price.,2025-01-18,true
REV-0002493,ORD-0005931,CUST-003421,5,Could be better,"Average quality, decent value.",2025-04-19,true
REV-0002494,ORD-0000636,CUST-003608,5,Could be better,Better than I expected for the price.,2026-04-16,true
REV-0002495,ORD-0005211,CUST-004608,4,Returned,Arrived on time and matches the description.,2025-12-14,true
REV-0002496,ORD-0000665,CUST-002410,5,Great purchase,"Damaged when it arrived, returned right away.",2025-12-11,true
REV-0002497,ORD-0002573,CUST-004526,5,Not what I expected,Build quality is excellent.,2025-12-15,true
REV-0002498,ORD-0003892,CUST-000391,5,Disappointed,Item was different from the photos.,2023-12-17,true
REV-0002499,ORD-0000332,CUST-004581,4,Disappointed,Item was different from the photos.,2024-12-30,true
REV-0002500,ORD-0003813,CUST-003152,4,Loved it!,Better than I expected for the price.,2023-12-17,true
REV-0002501,ORD-0000701,CUST-004942,4,Loved it!,Customer service was very responsive.,2024-08-09,true
REV-0002502,ORD-0002608,CUST-002853,5,Great purchase,Arrived on time and matches the description.,2025-03-12,true
REV-0002503,ORD-0006676,CUST-002505,3,Great purchase,Not worth the price.,2022-04-02,true
REV-0002504,ORD-0000321,CUST-004446,4,Quality issue,Customer service was very responsive.,2025-12-18,true
REV-0002505,ORD-0003608,CUST-000385,4,Loved it!,Better than I expected for the price.,2025-12-12,true
REV-0002506,ORD-0003468,CUST-004144,3,Highly recommend,"Average quality, decent value.",2024-05-07,true
REV-0002507,ORD-0006943,CUST-002782,4,Quality issue,Better than I expected for the price.,2025-10-20,true
REV-0002508,ORD-0006875,CUST-001335,4,Not what I expected,"Five stars, would recommend.",2024-04-11,true
REV-0002509,ORD-0004011,CUST-001666,5,Disappointed,Better than I expected for the price.,2024-04-21,true
REV-0002510,ORD-0007428,CUST-000341,5,Loved it!,Arrived on time and matches the description.,2022-12-27,true
REV-0002511,ORD-0000618,CUST-003010,5,Loved it!,Build quality is excellent.,2022-09-19,true
REV-0002512,ORD-0007270,CUST-002066,4,Excellent,"Average quality, decent value.",2025-01-03,true
REV-0002513,ORD-0004898,CUST-000627,5,Could be better,Item was different from the photos.,2023-01-01,true
REV-0002514,ORD-0005018,CUST-000251,4,Quality issue,Customer service was very responsive.,2026-01-03,true
REV-0002515,ORD-0005011,CUST-003307,4,Excellent,"Five stars, would recommend.",2023-08-08,true
REV-0002516,ORD-0006103,CUST-001867,5,Not what I expected,Better than I expected for the price.,2025-02-27,true
REV-0002517,ORD-0006737,CUST-003433,3,Quality issue,"Five stars, would recommend.",2026-01-14,true
REV-0002518,ORD-0000385,CUST-000401,5,Great purchase,Better than I expected for the price.,2022-12-15,true
REV-0002519,ORD-0004137,CUST-004347,5,Would buy again,Not worth the price.,2025-11-19,true
REV-0002520,ORD-0005431,CUST-003976,5,Not what I expected,"Average quality, decent value.",2024-04-19,true
REV-0002521,ORD-0006361,CUST-002249,3,Could be better,"Five stars, would recommend.",2024-03-23,true
REV-0002522,ORD-0005691,CUST-003714,5,Great purchase,Customer service was very responsive.,2023-12-13,true
REV-0002523,ORD-0000549,CUST-003737,3,Great purchase,Shipping took longer than promised.,2025-02-05,true
REV-0002524,ORD-0004872,CUST-003867,4,Great purchase,Arrived on time and matches the description.,2024-01-03,true
REV-0002525,ORD-0000175,CUST-002506,5,Could be better,"Five stars, would recommend.",2025-05-28,true
REV-0002526,ORD-0001671,CUST-003283,5,Loved it!,Build quality is excellent.,2024-03-20,true
REV-0002527,ORD-0001929,CUST-003421,4,Could be better,"Damaged when it arrived, returned right away.",2024-08-22,true
REV-0002528,ORD-0001728,CUST-003654,3,Disappointed,Build quality is excellent.,2024-10-16,true
REV-0002529,ORD-0002471,CUST-000142,4,Great purchase,Item was different from the photos.,2022-12-15,true
REV-0002530,ORD-0007074,CUST-003412,5,Great purchase,Item was different from the photos.,2025-08-24,true
REV-0002531,ORD-0004514,CUST-002356,4,Not what I expected,"Average quality, decent value.",2024-01-14,true
REV-0002532,ORD-0001086,CUST-000835,5,Great purchase,Item was different from the photos.,2025-04-16,true
REV-0002533,ORD-0002030,CUST-003938,4,Excellent,Shipping took longer than promised.,2024-07-31,true
REV-0002534,ORD-0006681,CUST-003245,3,Would buy again,"Damaged when it arrived, returned right away.",2025-04-13,true
REV-0002535,ORD-0004187,CUST-004186,5,Disappointed,Build quality is excellent.,2024-12-28,true
REV-0002536,ORD-0005205,CUST-000138,4,Disappointed,"Five stars, would recommend.",2026-03-04,true
REV-0002537,ORD-0003963,CUST-004194,5,Disappointed,Item was different from the photos.,2025-06-17,true
REV-0002538,ORD-0000400,CUST-004695,5,Great purchase,Better than I expected for the price.,2023-02-27,true
REV-0002539,ORD-0003210,CUST-001092,5,Not what I expected,"Five stars, would recommend.",2024-03-08,true
REV-0002540,ORD-0000864,CUST-003539,5,Loved it!,Better than I expected for the price.,2026-02-22,true
REV-0002541,ORD-0006804,CUST-003089,5,Would buy again,"Average quality, decent value.",2024-12-14,true
REV-0002542,ORD-0004838,CUST-002988,1,Disappointed,Not worth the price.,2025-12-13,true
REV-0002543,ORD-0006486,CUST-003590,3,Could be better,Shipping took longer than promised.,2025-11-17,true
REV-0002544,ORD-0004330,CUST-003366,5,Not what I expected,Shipping took longer than promised.,2025-09-16,true
REV-0002545,ORD-0002834,CUST-003141,5,Loved it!,Customer service was very responsive.,2023-08-28,true
REV-0002546,ORD-0006454,CUST-002104,5,Highly recommend,Shipping took longer than promised.,2022-07-07,true
REV-0002547,ORD-0001644,CUST-001424,4,Great purchase,"Average quality, decent value.",2023-01-05,true
REV-0002548,ORD-0007459,CUST-000357,5,Quality issue,"Five stars, would recommend.",2026-01-19,true
REV-0002549,ORD-0006407,CUST-000392,1,Not what I expected,"Damaged when it arrived, returned right away.",2025-08-21,true
REV-0002550,ORD-0002995,CUST-002570,5,Could be better,Not worth the price.,2025-12-20,true
REV-0002551,ORD-0002869,CUST-000636,5,Quality issue,Customer service was very responsive.,2023-06-10,true
REV-0002552,ORD-0002483,CUST-001315,4,Would buy again,Build quality is excellent.,2024-12-20,true
REV-0002553,ORD-0005765,CUST-002537,4,Quality issue,Shipping took longer than promised.,2025-09-10,true
REV-0002554,ORD-0005419,CUST-001439,3,Great purchase,Shipping took longer than promised.,2024-12-11,true
REV-0002555,ORD-0000012,CUST-002157,5,Would buy again,Build quality is excellent.,2024-02-02,true
REV-0002556,ORD-0001610,CUST-000650,5,Great purchase,"Average quality, decent value.",2022-12-08,true
REV-0002557,ORD-0001711,CUST-000094,4,Returned,Better than I expected for the price.,2025-11-12,true
REV-0002558,ORD-0002108,CUST-000783,4,Not what I expected,Better than I expected for the price.,2025-12-25,true
REV-0002559,ORD-0004567,CUST-001292,5,Returned,Build quality is excellent.,2024-05-06,true
REV-0002560,ORD-0003714,CUST-004191,5,Loved it!,Shipping took longer than promised.,2024-12-26,true
REV-0002561,ORD-0005403,CUST-004781,5,Highly recommend,Not worth the price.,2023-09-26,true
REV-0002562,ORD-0003644,CUST-003674,3,Great purchase,Build quality is excellent.,2023-08-02,true
REV-0002563,ORD-0006305,CUST-004205,4,Not what I expected,"Average quality, decent value.",2024-10-24,true
REV-0002564,ORD-0002904,CUST-001271,1,Could be better,"Damaged when it arrived, returned right away.",2025-05-21,true
REV-0002565,ORD-0004250,CUST-003824,4,Quality issue,Arrived on time and matches the description.,2025-10-05,true
REV-0002566,ORD-0000728,CUST-000316,5,Returned,Better than I expected for the price.,2024-07-21,true
REV-0002567,ORD-0003988,CUST-001061,4,Loved it!,Not worth the price.,2024-12-05,true
REV-0002568,ORD-0004638,CUST-002381,5,Not what I expected,Build quality is excellent.,2025-12-16,true
REV-0002569,ORD-0001331,CUST-001348,5,Loved it!,"Five stars, would recommend.",2023-12-30,true
REV-0002570,ORD-0001666,CUST-001585,4,Loved it!,"Damaged when it arrived, returned right away.",2026-03-02,true
REV-0002571,ORD-0003562,CUST-002973,1,Not what I expected,Arrived on time and matches the description.,2024-02-02,true
REV-0002572,ORD-0004583,CUST-001652,5,Quality issue,Build quality is excellent.,2025-12-20,true
REV-0002573,ORD-0005466,CUST-001113,4,Quality issue,Item was different from the photos.,2022-12-17,true
REV-0002574,ORD-0005051,CUST-002154,4,Excellent,Not worth the price.,2023-08-02,true
REV-0002575,ORD-0003626,CUST-003654,5,Quality issue,Item was different from the photos.,2023-03-01,true
REV-0002576,ORD-0005348,CUST-003566,5,Disappointed,Not worth the price.,2024-12-16,true
REV-0002577,ORD-0005886,CUST-003720,5,Would buy again,Not worth the price.,2023-08-15,true
REV-0002578,ORD-0002446,CUST-003022,4,Disappointed,Better than I expected for the price.,2023-05-22,true
REV-0002579,ORD-0006807,CUST-000346,4,Disappointed,Arrived on time and matches the description.,2025-06-11,true
REV-0002580,ORD-0006921,CUST-004805,5,Excellent,Build quality is excellent.,2023-11-07,true
REV-0002581,ORD-0002609,CUST-001697,4,Could be better,Not worth the price.,2024-08-21,true
REV-0002582,ORD-0007189,CUST-000728,5,Returned,"Damaged when it arrived, returned right away.",2025-04-30,true
REV-0002583,ORD-0000218,CUST-004601,4,Returned,Customer service was very responsive.,2024-12-18,true
REV-0002584,ORD-0007474,CUST-003431,5,Returned,Not worth the price.,2025-04-16,true
REV-0002585,ORD-0002397,CUST-000582,5,Great purchase,Customer service was very responsive.,2025-09-09,true
REV-0002586,ORD-0002236,CUST-000049,5,Quality issue,Better than I expected for the price.,2025-09-20,true
REV-0002587,ORD-0001668,CUST-002343,5,Would buy again,"Five stars, would recommend.",2023-06-26,true
REV-0002588,ORD-0004580,CUST-004175,3,Quality issue,Not worth the price.,2024-12-30,true
REV-0002589,ORD-0003610,CUST-004460,4,Great purchase,Item was different from the photos.,2023-07-11,true
REV-0002590,ORD-0005085,CUST-003128,5,Disappointed,Arrived on time and matches the description.,2024-03-11,true
REV-0002591,ORD-0000352,CUST-003594,5,Disappointed,"Five stars, would recommend.",2023-01-05,true
REV-0002592,ORD-0006514,CUST-004317,4,Could be better,"Average quality, decent value.",2023-04-27,true
REV-0002593,ORD-0001281,CUST-002198,5,Would buy again,Item was different from the photos.,2025-12-29,true
REV-0002594,ORD-0001724,CUST-004752,5,Loved it!,"Damaged when it arrived, returned right away.",2024-07-30,true
REV-0002595,ORD-0007379,CUST-001012,3,Not what I expected,"Damaged when it arrived, returned right away.",2025-01-06,true
REV-0002596,ORD-0000140,CUST-004012,5,Highly recommend,"Damaged when it arrived, returned right away.",2022-07-10,true
REV-0002597,ORD-0003723,CUST-001603,4,Quality issue,Better than I expected for the price.,2024-03-16,true
REV-0002598,ORD-0003434,CUST-001041,5,Not what I expected,Shipping took longer than promised.,2025-12-31,true
REV-0002599,ORD-0001466,CUST-001378,4,Excellent,Shipping took longer than promised.,2024-09-21,true
REV-0002600,ORD-0004734,CUST-004308,5,Highly recommend,Customer service was very responsive.,2025-10-01,true
REV-0002601,ORD-0005145,CUST-002357,3,Returned,Arrived on time and matches the description.,2026-05-10,true
REV-0002602,ORD-0007336,CUST-001402,5,Great purchase,"Five stars, would recommend.",2026-04-17,true
REV-0002603,ORD-0006532,CUST-002752,5,Excellent,Arrived on time and matches the description.,2025-06-22,true
REV-0002604,ORD-0001311,CUST-000479,4,Loved it!,Shipping took longer than promised.,2024-12-15,true
REV-0002605,ORD-0001860,CUST-001839,4,Highly recommend,Item was different from the photos.,2023-01-02,true
REV-0002606,ORD-0004730,CUST-001509,5,Loved it!,Build quality is excellent.,2023-08-26,true
REV-0002607,ORD-0000323,CUST-003333,4,Returned,Shipping took longer than promised.,2024-01-06,true
REV-0002608,ORD-0003488,CUST-000869,5,Would buy again,Better than I expected for the price.,2024-02-07,true
REV-0002609,ORD-0004838,CUST-002988,1,Quality issue,Build quality is excellent.,2025-12-26,true
REV-0002610,ORD-0003892,CUST-000391,5,Not what I expected,"Five stars, would recommend.",2024-01-03,true
REV-0002611,ORD-0003122,CUST-001426,4,Excellent,Build quality is excellent.,2025-01-12,true
REV-0002612,ORD-0004037,CUST-000325,4,Highly recommend,"Five stars, would recommend.",2023-04-12,true
REV-0002613,ORD-0000901,CUST-004537,3,Excellent,"Damaged when it arrived, returned right away.",2025-02-01,true
REV-0002614,ORD-0005313,CUST-000809,5,Would buy again,"Average quality, decent value.",2024-08-23,true
REV-0002615,ORD-0003933,CUST-001689,3,Not what I expected,Arrived on time and matches the description.,2025-11-15,true
REV-0002616,ORD-0007353,CUST-001983,4,Great purchase,Shipping took longer than promised.,2024-06-08,true
REV-0002617,ORD-0000468,CUST-000986,5,Returned,"Damaged when it arrived, returned right away.",2024-05-20,true
REV-0002618,ORD-0005170,CUST-002796,5,Not what I expected,Arrived on time and matches the description.,2023-12-26,true
REV-0002619,ORD-0000141,CUST-003771,1,Excellent,Item was different from the photos.,2022-05-23,true
REV-0002620,ORD-0004193,CUST-003539,4,Loved it!,Arrived on time and matches the description.,2026-04-09,true
REV-0002621,ORD-0005193,CUST-004003,5,Could be better,Customer service was very responsive.,2024-04-29,true
REV-0002622,ORD-0006259,CUST-003156,4,Not what I expected,Build quality is excellent.,2024-03-12,true
REV-0002623,ORD-0001508,CUST-000367,5,Not what I expected,"Damaged when it arrived, returned right away.",2023-05-24,true
REV-0002624,ORD-0001416,CUST-004318,5,Returned,Shipping took longer than promised.,2022-12-17,true
REV-0002625,ORD-0007288,CUST-002671,4,Could be better,"Average quality, decent value.",2025-01-16,true
REV-0002626,ORD-0002956,CUST-001307,5,Great purchase,"Five stars, would recommend.",2026-01-26,true
REV-0002627,ORD-0007386,CUST-004922,5,Great purchase,Customer service was very responsive.,2024-11-24,true
REV-0002628,ORD-0002904,CUST-001271,3,Returned,"Five stars, would recommend.",2025-06-05,true
REV-0002629,ORD-0002292,CUST-004215,5,Loved it!,Not worth the price.,2026-01-04,true
REV-0002630,ORD-0002871,CUST-000076,3,Highly recommend,Customer service was very responsive.,2025-11-24,true
REV-0002631,ORD-0000191,CUST-004581,5,Quality issue,Arrived on time and matches the description.,2024-03-01,true
REV-0002632,ORD-0003847,CUST-003783,4,Great purchase,"Average quality, decent value.",2025-04-24,true
REV-0002633,ORD-0000598,CUST-001465,5,Would buy again,Build quality is excellent.,2023-12-13,true
REV-0002634,ORD-0002958,CUST-001422,4,Not what I expected,Customer service was very responsive.,2025-01-17,true
REV-0002635,ORD-0003864,CUST-002212,5,Loved it!,"Damaged when it arrived, returned right away.",2024-12-12,true
REV-0002636,ORD-0003679,CUST-001012,5,Would buy again,Item was different from the photos.,2026-01-24,true
REV-0002637,ORD-0005304,CUST-003288,3,Great purchase,"Five stars, would recommend.",2025-06-14,true
REV-0002638,ORD-0002425,CUST-001375,4,Returned,"Five stars, would recommend.",2023-09-08,true
REV-0002639,ORD-0003093,CUST-003987,5,Disappointed,"Five stars, would recommend.",2024-01-12,true
REV-0002640,ORD-0004907,CUST-000812,4,Would buy again,"Five stars, would recommend.",2022-08-03,true
REV-0002641,ORD-0000896,CUST-001760,4,Returned,"Five stars, would recommend.",2024-08-04,true
REV-0002642,ORD-0003590,CUST-003781,2,Loved it!,"Average quality, decent value.",2024-12-10,true
REV-0002643,ORD-0006004,CUST-001236,5,Highly recommend,Not worth the price.,2025-08-10,true
REV-0002644,ORD-0000087,CUST-001547,3,Excellent,"Five stars, would recommend.",2025-11-10,true
REV-0002645,ORD-0001117,CUST-004388,3,Quality issue,"Average quality, decent value.",2025-06-03,true
REV-0002646,ORD-0003919,CUST-002002,5,Great purchase,Build quality is excellent.,2026-01-30,true
REV-0002647,ORD-0001677,CUST-002734,5,Excellent,Arrived on time and matches the description.,2026-02-20,true
REV-0002648,ORD-0003344,CUST-004262,5,Would buy again,Customer service was very responsive.,2022-12-30,true
REV-0002649,ORD-0000261,CUST-001420,4,Disappointed,Shipping took longer than promised.,2024-12-09,true
REV-0002650,ORD-0005155,CUST-002537,3,Loved it!,"Damaged when it arrived, returned right away.",2022-08-03,true
REV-0002651,ORD-0006373,CUST-003220,4,Excellent,"Damaged when it arrived, returned right away.",2024-12-31,true
REV-0002652,ORD-0003543,CUST-001972,3,Disappointed,Customer service was very responsive.,2023-01-06,true
REV-0002653,ORD-0006752,CUST-000675,4,Would buy again,"Damaged when it arrived, returned right away.",2022-12-11,true
REV-0002654,ORD-0006495,CUST-000339,4,Quality issue,"Five stars, would recommend.",2025-09-07,true
REV-0002655,ORD-0003407,CUST-003593,5,Excellent,"Damaged when it arrived, returned right away.",2024-12-16,true
REV-0002656,ORD-0000021,CUST-000386,4,Great purchase,Not worth the price.,2022-12-08,true
REV-0002657,ORD-0003805,CUST-001348,4,Would buy again,Not worth the price.,2025-07-16,true
REV-0002658,ORD-0000567,CUST-002456,4,Highly recommend,Shipping took longer than promised.,2025-12-19,true
REV-0002659,ORD-0004796,CUST-004815,5,Quality issue,Arrived on time and matches the description.,2025-07-26,true
REV-0002660,ORD-0005585,CUST-003036,3,Great purchase,Build quality is excellent.,2023-04-03,true
REV-0002661,ORD-0004003,CUST-003903,4,Great purchase,Customer service was very responsive.,2025-06-13,true
REV-0002662,ORD-0007316,CUST-000964,5,Highly recommend,"Damaged when it arrived, returned right away.",2025-11-08,true
REV-0002663,ORD-0000246,CUST-001796,5,Loved it!,"Five stars, would recommend.",2024-06-07,true
REV-0002664,ORD-0003654,CUST-004319,3,Highly recommend,Better than I expected for the price.,2023-12-12,true
REV-0002665,ORD-0003468,CUST-004144,4,Not what I expected,Build quality is excellent.,2024-05-28,true
REV-0002666,ORD-0005171,CUST-004599,4,Not what I expected,Shipping took longer than promised.,2023-06-05,true
