date_key,year,month,day,day_of_week,quarter,is_weekend,is_black_friday,is_cyber_monday,is_christmas_eve,is_new_year
2024-04-22,2024,4,22,Monday,Q2,false,false,false,false,false
2024-04-23,2024,4,23,Tuesday,Q2,false,false,false,false,false
2024-04-24,2024,4,24,Wednesday,Q2,false,false,false,false,false
2024-04-25,2024,4,25,Thursday,Q2,false,false,false,false,false
2024-04-26,2024,4,26,Friday,Q2,false,false,false,false,false
2024-04-27,2024,4,27,Saturday,Q2,true,false,false,false,false
2024-04-28,2024,4,28,Sunday,Q2,true,false,false,false,false
2024-04-29,2024,4,29,Monday,Q2,false,false,false,false,false
2024-04-30,2024,4,30,Tuesday,Q2,false,false,false,false,false
2024-05-01,2024,5,1,Wednesday,Q2,false,false,false,false,false
2024-05-02,2024,5,2,Thursday,Q2,false,false,false,false,false
2024-05-03,2024,5,3,Friday,Q2,false,false,false,false,false
2024-05-04,2024,5,4,Saturday,Q2,true,false,false,false,false
2024-05-05,2024,5,5,Sunday,Q2,true,false,false,false,false
2024-05-06,2024,5,6,Monday,Q2,false,false,false,false,false
2024-05-07,2024,5,7,Tuesday,Q2,false,false,false,false,false
2024-05-08,2024,5,8,Wednesday,Q2,false,false,false,false,false
2024-05-09,2024,5,9,Thursday,Q2,false,false,false,false,false
2024-05-10,2024,5,10,Friday,Q2,false,false,false,false,false
2024-05-11,2024,5,11,Saturday,Q2,true,false,false,false,false
2024-05-12,2024,5,12,Sunday,Q2,true,false,false,false,false
2024-05-13,2024,5,13,Monday,Q2,false,false,false,false,false
2024-05-14,2024,5,14,Tuesday,Q2,false,false,false,false,false
2024-05-15,2024,5,15,Wednesday,Q2,false,false,false,false,false
2024-05-16,2024,5,16,Thursday,Q2,false,false,false,false,false
2024-05-17,2024,5,17,Friday,Q2,false,false,false,false,false
2024-05-18,2024,5,18,Saturday,Q2,true,false,false,false,false
2024-05-19,2024,5,19,Sunday,Q2,true,false,false,false,false
2024-05-20,2024,5,20,Monday,Q2,false,false,false,false,false
2024-05-21,2024,5,21,Tuesday,Q2,false,false,false,false,false
2024-05-22,2024,5,22,Wednesday,Q2,false,false,false,false,false
2024-05-23,2024,5,23,Thursday,Q2,false,false,false,false,false
2024-05-24,2024,5,24,Friday,Q2,false,false,false,false,false
2024-05-25,2024,5,25,Saturday,Q2,true,false,false,false,false
2024-05-26,2024,5,26,Sunday,Q2,true,false,false,false,false
2024-05-27,2024,5,27,Monday,Q2,false,false,false,false,false
2024-05-28,2024,5,28,Tuesday,Q2,false,false,false,false,false
2024-05-29,2024,5,29,Wednesday,Q2,false,false,false,false,false
2024-05-30,2024,5,30,Thursday,Q2,false,false,false,false,false
2024-05-31,2024,5,31,Friday,Q2,false,false,false,false,false
2024-06-01,2024,6,1,Saturday,Q2,true,false,false,false,false
2024-06-02,2024,6,2,Sunday,Q2,true,false,false,false,false
2024-06-03,2024,6,3,Monday,Q2,false,false,false,false,false
2024-06-04,2024,6,4,Tuesday,Q2,false,false,false,false,false
2024-06-05,2024,6,5,Wednesday,Q2,false,false,false,false,false
2024-06-06,2024,6,6,Thursday,Q2,false,false,false,false,false
2024-06-07,2024,6,7,Friday,Q2,false,false,false,false,false
2024-06-08,2024,6,8,Saturday,Q2,true,false,false,false,false
2024-06-09,2024,6,9,Sunday,Q2,true,false,false,false,false
2024-06-10,2024,6,10,Monday,Q2,false,false,false,false,false
2024-06-11,2024,6,11,Tuesday,Q2,false,false,false,false,false
2024-06-12,2024,6,12,Wednesday,Q2,false,false,false,false,false
2024-06-13,2024,6,13,Thursday,Q2,false,false,false,false,false
2024-06-14,2024,6,14,Friday,Q2,false,false,false,false,false
2024-06-15,2024,6,15,Saturday,Q2,true,false,false,false,false
2024-06-16,2024,6,16,Sunday,Q2,true,false,false,false,false
2024-06-17,2024,6,17,Monday,Q2,false,false,false,false,false
2024-06-18,2024,6,18,Tuesday,Q2,false,false,false,false,false
2024-06-19,2024,6,19,Wednesday,Q2,false,false,false,false,false
2024-06-20,2024,6,20,Thursday,Q2,false,false,false,false,false
2024-06-21,2024,6,21,Friday,Q2,false,false,false,false,false
2024-06-22,2024,6,22,Saturday,Q2,true,false,false,false,false
2024-06-23,2024,6,23,Sunday,Q2,true,false,false,false,false
2024-06-24,2024,6,24,Monday,Q2,false,false,false,false,false
2024-06-25,2024,6,25,Tuesday,Q2,false,false,false,false,false
2024-06-26,2024,6,26,Wednesday,Q2,false,false,false,false,false
2024-06-27,2024,6,27,Thursday,Q2,false,false,false,false,false
2024-06-28,2024,6,28,Friday,Q2,false,false,false,false,false
2024-06-29,2024,6,29,Saturday,Q2,true,false,false,false,false
2024-06-30,2024,6,30,Sunday,Q2,true,false,false,false,false
2024-07-01,2024,7,1,Monday,Q3,false,false,false,false,false
2024-07-02,2024,7,2,Tuesday,Q3,false,false,false,false,false
2024-07-03,2024,7,3,Wednesday,Q3,false,false,false,false,false
2024-07-04,2024,7,4,Thursday,Q3,false,false,false,false,false
2024-07-05,2024,7,5,Friday,Q3,false,false,false,false,false
2024-07-06,2024,7,6,Saturday,Q3,true,false,false,false,false
2024-07-07,2024,7,7,Sunday,Q3,true,false,false,false,false
2024-07-08,2024,7,8,Monday,Q3,false,false,false,false,false
2024-07-09,2024,7,9,Tuesday,Q3,false,false,false,false,false
2024-07-10,2024,7,10,Wednesday,Q3,false,false,false,false,false
2024-07-11,2024,7,11,Thursday,Q3,false,false,false,false,false
2024-07-12,2024,7,12,Friday,Q3,false,false,false,false,false
2024-07-13,2024,7,13,Saturday,Q3,true,false,false,false,false
2024-07-14,2024,7,14,Sunday,Q3,true,false,false,false,false
2024-07-15,2024,7,15,Monday,Q3,false,false,false,false,false
2024-07-16,2024,7,16,Tuesday,Q3,false,false,false,false,false
2024-07-17,2024,7,17,Wednesday,Q3,false,false,false,false,false
2024-07-18,2024,7,18,Thursday,Q3,false,false,false,false,false
2024-07-19,2024,7,19,Friday,Q3,false,false,false,false,false
2024-07-20,2024,7,20,Saturday,Q3,true,false,false,false,false
2024-07-21,2024,7,21,Sunday,Q3,true,false,false,false,false
2024-07-22,2024,7,22,Monday,Q3,false,false,false,false,false
2024-07-23,2024,7,23,Tuesday,Q3,false,false,false,false,false
2024-07-24,2024,7,24,Wednesday,Q3,false,false,false,false,false
2024-07-25,2024,7,25,Thursday,Q3,false,false,false,false,false
2024-07-26,2024,7,26,Friday,Q3,false,false,false,false,false
2024-07-27,2024,7,27,Saturday,Q3,true,false,false,false,false
2024-07-28,2024,7,28,Sunday,Q3,true,false,false,false,false
2024-07-29,2024,7,29,Monday,Q3,false,false,false,false,false
2024-07-30,2024,7,30,Tuesday,Q3,false,false,false,false,false
2024-07-31,2024,7,31,Wednesday,Q3,false,false,false,false,false
2024-08-01,2024,8,1,Thursday,Q3,false,false,false,false,false
2024-08-02,2024,8,2,Friday,Q3,false,false,false,false,false
2024-08-03,2024,8,3,Saturday,Q3,true,false,false,false,false
2024-08-04,2024,8,4,Sunday,Q3,true,false,false,false,false
2024-08-05,2024,8,5,Monday,Q3,false,false,false,false,false
2024-08-06,2024,8,6,Tuesday,Q3,false,false,false,false,false
2024-08-07,2024,8,7,Wednesday,Q3,false,false,false,false,false
2024-08-08,2024,8,8,Thursday,Q3,false,false,false,false,false
2024-08-09,2024,8,9,Friday,Q3,false,false,false,false,false
2024-08-10,2024,8,10,Saturday,Q3,true,false,false,false,false
2024-08-11,2024,8,11,Sunday,Q3,true,false,false,false,false
2024-08-12,2024,8,12,Monday,Q3,false,false,false,false,false
2024-08-13,2024,8,13,Tuesday,Q3,false,false,false,false,false
2024-08-14,2024,8,14,Wednesday,Q3,false,false,false,false,false
2024-08-15,2024,8,15,Thursday,Q3,false,false,false,false,false
2024-08-16,2024,8,16,Friday,Q3,false,false,false,false,false
2024-08-17,2024,8,17,Saturday,Q3,true,false,false,false,false
2024-08-18,2024,8,18,Sunday,Q3,true,false,false,false,false
2024-08-19,2024,8,19,Monday,Q3,false,false,false,false,false
2024-08-20,2024,8,20,Tuesday,Q3,false,false,false,false,false
2024-08-21,2024,8,21,Wednesday,Q3,false,false,false,false,false
2024-08-22,2024,8,22,Thursday,Q3,false,false,false,false,false
2024-08-23,2024,8,23,Friday,Q3,false,false,false,false,false
2024-08-24,2024,8,24,Saturday,Q3,true,false,false,false,false
2024-08-25,2024,8,25,Sunday,Q3,true,false,false,false,false
2024-08-26,2024,8,26,Monday,Q3,false,false,false,false,false
2024-08-27,2024,8,27,Tuesday,Q3,false,false,false,false,false
2024-08-28,2024,8,28,Wednesday,Q3,false,false,false,false,false
2024-08-29,2024,8,29,Thursday,Q3,false,false,false,false,false
2024-08-30,2024,8,30,Friday,Q3,false,false,false,false,false
2024-08-31,2024,8,31,Saturday,Q3,true,false,false,false,false
2024-09-01,2024,9,1,Sunday,Q3,true,false,false,false,false
2024-09-02,2024,9,2,Monday,Q3,false,false,false,false,false
2024-09-03,2024,9,3,Tuesday,Q3,false,false,false,false,false
2024-09-04,2024,9,4,Wednesday,Q3,false,false,false,false,false
2024-09-05,2024,9,5,Thursday,Q3,false,false,false,false,false
2024-09-06,2024,9,6,Friday,Q3,false,false,false,false,false
2024-09-07,2024,9,7,Saturday,Q3,true,false,false,false,false
2024-09-08,2024,9,8,Sunday,Q3,true,false,false,false,false
2024-09-09,2024,9,9,Monday,Q3,false,false,false,false,false
2024-09-10,2024,9,10,Tuesday,Q3,false,false,false,false,false
2024-09-11,2024,9,11,Wednesday,Q3,false,false,false,false,false
2024-09-12,2024,9,12,Thursday,Q3,false,false,false,false,false
2024-09-13,2024,9,13,Friday,Q3,false,false,false,false,false
2024-09-14,2024,9,14,Saturday,Q3,true,false,false,false,false
2024-09-15,2024,9,15,Sunday,Q3,true,false,false,false,false
2024-09-16,2024,9,16,Monday,Q3,false,false,false,false,false
2024-09-17,2024,9,17,Tuesday,Q3,false,false,false,false,false
2024-09-18,2024,9,18,Wednesday,Q3,false,false,false,false,false
2024-09-19,2024,9,19,Thursday,Q3,false,false,false,false,false
2024-09-20,2024,9,20,Friday,Q3,false,false,false,false,false
2024-09-21,2024,9,21,Saturday,Q3,true,false,false,false,false
2024-09-22,2024,9,22,Sunday,Q3,true,false,false,false,false
2024-09-23,2024,9,23,Monday,Q3,false,false,false,false,false
2024-09-24,2024,9,24,Tuesday,Q3,false,false,false,false,false
2024-09-25,2024,9,25,Wednesday,Q3,false,false,false,false,false
2024-09-26,2024,9,26,Thursday,Q3,false,false,false,false,false
2024-09-27,2024,9,27,Friday,Q3,false,false,false,false,false
2024-09-28,2024,9,28,Saturday,Q3,true,false,false,false,false
2024-09-29,2024,9,29,Sunday,Q3,true,false,false,false,false
2024-09-30,2024,9,30,Monday,Q3,false,false,false,false,false
2024-10-01,2024,10,1,Tuesday,Q4,false,false,false,false,false
2024-10-02,2024,10,2,Wednesday,Q4,false,false,false,false,false
2024-10-03,2024,10,3,Thursday,Q4,false,false,false,false,false
2024-10-04,2024,10,4,Friday,Q4,false,false,false,false,false
2024-10-05,2024,10,5,Saturday,Q4,true,false,false,false,false
2024-10-06,2024,10,6,Sunday,Q4,true,false,false,false,false
2024-10-07,2024,10,7,Monday,Q4,false,false,false,false,false
2024-10-08,2024,10,8,Tuesday,Q4,false,false,false,false,false
2024-10-09,2024,10,9,Wednesday,Q4,false,false,false,false,false
2024-10-10,2024,10,10,Thursday,Q4,false,false,false,false,false
2024-10-11,2024,10,11,Friday,Q4,false,false,false,false,false
2024-10-12,2024,10,12,Saturday,Q4,true,false,false,false,false
2024-10-13,2024,10,13,Sunday,Q4,true,false,false,false,false
2024-10-14,2024,10,14,Monday,Q4,false,false,false,false,false
2024-10-15,2024,10,15,Tuesday,Q4,false,false,false,false,false
2024-10-16,2024,10,16,Wednesday,Q4,false,false,false,false,false
2024-10-17,2024,10,17,Thursday,Q4,false,false,false,false,false
2024-10-18,2024,10,18,Friday,Q4,false,false,false,false,false
2024-10-19,2024,10,19,Saturday,Q4,true,false,false,false,false
2024-10-20,2024,10,20,Sunday,Q4,true,false,false,false,false
2024-10-21,2024,10,21,Monday,Q4,false,false,false,false,false
2024-10-22,2024,10,22,Tuesday,Q4,false,false,false,false,false
2024-10-23,2024,10,23,Wednesday,Q4,false,false,false,false,false
2024-10-24,2024,10,24,Thursday,Q4,false,false,false,false,false
2024-10-25,2024,10,25,Friday,Q4,false,false,false,false,false
2024-10-26,2024,10,26,Saturday,Q4,true,false,false,false,false
2024-10-27,2024,10,27,Sunday,Q4,true,false,false,false,false
2024-10-28,2024,10,28,Monday,Q4,false,false,false,false,false
2024-10-29,2024,10,29,Tuesday,Q4,false,false,false,false,false
2024-10-30,2024,10,30,Wednesday,Q4,false,false,false,false,false
2024-10-31,2024,10,31,Thursday,Q4,false,false,false,false,false
2024-11-01,2024,11,1,Friday,Q4,false,false,false,false,false
2024-11-02,2024,11,2,Saturday,Q4,true,false,false,false,false
2024-11-03,2024,11,3,Sunday,Q4,true,false,false,false,false
2024-11-04,2024,11,4,Monday,Q4,false,false,false,false,false
2024-11-05,2024,11,5,Tuesday,Q4,false,false,false,false,false
2024-11-06,2024,11,6,Wednesday,Q4,false,false,false,false,false
2024-11-07,2024,11,7,Thursday,Q4,false,false,false,false,false
2024-11-08,2024,11,8,Friday,Q4,false,false,false,false,false
2024-11-09,2024,11,9,Saturday,Q4,true,false,false,false,false
2024-11-10,2024,11,10,Sunday,Q4,true,false,false,false,false
2024-11-11,2024,11,11,Monday,Q4,false,false,false,false,false
2024-11-12,2024,11,12,Tuesday,Q4,false,false,false,false,false
2024-11-13,2024,11,13,Wednesday,Q4,false,false,false,false,false
2024-11-14,2024,11,14,Thursday,Q4,false,false,false,false,false
2024-11-15,2024,11,15,Friday,Q4,false,false,false,false,false
2024-11-16,2024,11,16,Saturday,Q4,true,false,false,false,false
2024-11-17,2024,11,17,Sunday,Q4,true,false,false,false,false
2024-11-18,2024,11,18,Monday,Q4,false,false,false,false,false
2024-11-19,2024,11,19,Tuesday,Q4,false,false,false,false,false
2024-11-20,2024,11,20,Wednesday,Q4,false,false,false,false,false
2024-11-21,2024,11,21,Thursday,Q4,false,false,false,false,false
2024-11-22,2024,11,22,Friday,Q4,false,false,false,false,false
2024-11-23,2024,11,23,Saturday,Q4,true,false,false,false,false
2024-11-24,2024,11,24,Sunday,Q4,true,false,false,false,false
2024-11-25,2024,11,25,Monday,Q4,false,false,false,false,false
2024-11-26,2024,11,26,Tuesday,Q4,false,false,false,false,false
2024-11-27,2024,11,27,Wednesday,Q4,false,false,false,false,false
2024-11-28,2024,11,28,Thursday,Q4,false,false,false,false,false
2024-11-29,2024,11,29,Friday,Q4,false,true,false,false,false
2024-11-30,2024,11,30,Saturday,Q4,true,false,false,false,false
2024-12-01,2024,12,1,Sunday,Q4,true,false,false,false,false
2024-12-02,2024,12,2,Monday,Q4,false,false,true,false,false
2024-12-03,2024,12,3,Tuesday,Q4,false,false,false,false,false
2024-12-04,2024,12,4,Wednesday,Q4,false,false,false,false,false
2024-12-05,2024,12,5,Thursday,Q4,false,false,false,false,false
2024-12-06,2024,12,6,Friday,Q4,false,false,false,false,false
2024-12-07,2024,12,7,Saturday,Q4,true,false,false,false,false
2024-12-08,2024,12,8,Sunday,Q4,true,false,false,false,false
2024-12-09,2024,12,9,Monday,Q4,false,false,false,false,false
2024-12-10,2024,12,10,Tuesday,Q4,false,false,false,false,false
2024-12-11,2024,12,11,Wednesday,Q4,false,false,false,false,false
2024-12-12,2024,12,12,Thursday,Q4,false,false,false,false,false
2024-12-13,2024,12,13,Friday,Q4,false,false,false,false,false
2024-12-14,2024,12,14,Saturday,Q4,true,false,false,false,false
2024-12-15,2024,12,15,Sunday,Q4,true,false,false,false,false
2024-12-16,2024,12,16,Monday,Q4,false,false,false,false,false
2024-12-17,2024,12,17,Tuesday,Q4,false,false,false,false,false
2024-12-18,2024,12,18,Wednesday,Q4,false,false,false,false,false
2024-12-19,2024,12,19,Thursday,Q4,false,false,false,false,false
2024-12-20,2024,12,20,Friday,Q4,false,false,false,false,false
2024-12-21,2024,12,21,Saturday,Q4,true,false,false,false,false
2024-12-22,2024,12,22,Sunday,Q4,true,false,false,false,false
2024-12-23,2024,12,23,Monday,Q4,false,false,false,false,false
2024-12-24,2024,12,24,Tuesday,Q4,false,false,false,true,false
2024-12-25,2024,12,25,Wednesday,Q4,false,false,false,false,false
2024-12-26,2024,12,26,Thursday,Q4,false,false,false,false,false
2024-12-27,2024,12,27,Friday,Q4,false,false,false,false,false
2024-12-28,2024,12,28,Saturday,Q4,true,false,false,false,false
2024-12-29,2024,12,29,Sunday,Q4,true,false,false,false,false
2024-12-30,2024,12,30,Monday,Q4,false,false,false,false,false
2024-12-31,2024,12,31,Tuesday,Q4,false,false,false,false,false
2025-01-01,2025,1,1,Wednesday,Q1,false,false,false,false,true
2025-01-02,2025,1,2,Thursday,Q1,false,false,false,false,false
2025-01-03,2025,1,3,Friday,Q1,false,false,false,false,false
2025-01-04,2025,1,4,Saturday,Q1,true,false,false,false,false
2025-01-05,2025,1,5,Sunday,Q1,true,false,false,false,false
2025-01-06,2025,1,6,Monday,Q1,false,false,false,false,false
2025-01-07,2025,1,7,Tuesday,Q1,false,false,false,false,false
2025-01-08,2025,1,8,Wednesday,Q1,false,false,false,false,false
2025-01-09,2025,1,9,Thursday,Q1,false,false,false,false,false
2025-01-10,2025,1,10,Friday,Q1,false,false,false,false,false
2025-01-11,2025,1,11,Saturday,Q1,true,false,false,false,false
2025-01-12,2025,1,12,Sunday,Q1,true,false,false,false,false
2025-01-13,2025,1,13,Monday,Q1,false,false,false,false,false
2025-01-14,2025,1,14,Tuesday,Q1,false,false,false,false,false
2025-01-15,2025,1,15,Wednesday,Q1,false,false,false,false,false
2025-01-16,2025,1,16,Thursday,Q1,false,false,false,false,false
2025-01-17,2025,1,17,Friday,Q1,false,false,false,false,false
2025-01-18,2025,1,18,Saturday,Q1,true,false,false,false,false
2025-01-19,2025,1,19,Sunday,Q1,true,false,false,false,false
2025-01-20,2025,1,20,Monday,Q1,false,false,false,false,false
2025-01-21,2025,1,21,Tuesday,Q1,false,false,false,false,false
2025-01-22,2025,1,22,Wednesday,Q1,false,false,false,false,false
2025-01-23,2025,1,23,Thursday,Q1,false,false,false,false,false
2025-01-24,2025,1,24,Friday,Q1,false,false,false,false,false
2025-01-25,2025,1,25,Saturday,Q1,true,false,false,false,false
2025-01-26,2025,1,26,Sunday,Q1,true,false,false,false,false
2025-01-27,2025,1,27,Monday,Q1,false,false,false,false,false
2025-01-28,2025,1,28,Tuesday,Q1,false,false,false,false,false
2025-01-29,2025,1,29,Wednesday,Q1,false,false,false,false,false
2025-01-30,2025,1,30,Thursday,Q1,false,false,false,false,false
2025-01-31,2025,1,31,Friday,Q1,false,false,false,false,false
2025-02-01,2025,2,1,Saturday,Q1,true,false,false,false,false
2025-02-02,2025,2,2,Sunday,Q1,true,false,false,false,false
2025-02-03,2025,2,3,Monday,Q1,false,false,false,false,false
2025-02-04,2025,2,4,Tuesday,Q1,false,false,false,false,false
2025-02-05,2025,2,5,Wednesday,Q1,false,false,false,false,false
2025-02-06,2025,2,6,Thursday,Q1,false,false,false,false,false
2025-02-07,2025,2,7,Friday,Q1,false,false,false,false,false
2025-02-08,2025,2,8,Saturday,Q1,true,false,false,false,false
2025-02-09,2025,2,9,Sunday,Q1,true,false,false,false,false
2025-02-10,2025,2,10,Monday,Q1,false,false,false,false,false
2025-02-11,2025,2,11,Tuesday,Q1,false,false,false,false,false
2025-02-12,2025,2,12,Wednesday,Q1,false,false,false,false,false
2025-02-13,2025,2,13,Thursday,Q1,false,false,false,false,false
2025-02-14,2025,2,14,Friday,Q1,false,false,false,false,false
2025-02-15,2025,2,15,Saturday,Q1,true,false,false,false,false
2025-02-16,2025,2,16,Sunday,Q1,true,false,false,false,false
2025-02-17,2025,2,17,Monday,Q1,false,false,false,false,false
2025-02-18,2025,2,18,Tuesday,Q1,false,false,false,false,false
2025-02-19,2025,2,19,Wednesday,Q1,false,false,false,false,false
2025-02-20,2025,2,20,Thursday,Q1,false,false,false,false,false
2025-02-21,2025,2,21,Friday,Q1,false,false,false,false,false
2025-02-22,2025,2,22,Saturday,Q1,true,false,false,false,false
2025-02-23,2025,2,23,Sunday,Q1,true,false,false,false,false
2025-02-24,2025,2,24,Monday,Q1,false,false,false,false,false
2025-02-25,2025,2,25,Tuesday,Q1,false,false,false,false,false
2025-02-26,2025,2,26,Wednesday,Q1,false,false,false,false,false
2025-02-27,2025,2,27,Thursday,Q1,false,false,false,false,false
2025-02-28,2025,2,28,Friday,Q1,false,false,false,false,false
2025-03-01,2025,3,1,Saturday,Q1,true,false,false,false,false
2025-03-02,2025,3,2,Sunday,Q1,true,false,false,false,false
2025-03-03,2025,3,3,Monday,Q1,false,false,false,false,false
2025-03-04,2025,3,4,Tuesday,Q1,false,false,false,false,false
2025-03-05,2025,3,5,Wednesday,Q1,false,false,false,false,false
2025-03-06,2025,3,6,Thursday,Q1,false,false,false,false,false
2025-03-07,2025,3,7,Friday,Q1,false,false,false,false,false
2025-03-08,2025,3,8,Saturday,Q1,true,false,false,false,false
2025-03-09,2025,3,9,Sunday,Q1,true,false,false,false,false
2025-03-10,2025,3,10,Monday,Q1,false,false,false,false,false
2025-03-11,2025,3,11,Tuesday,Q1,false,false,false,false,false
2025-03-12,2025,3,12,Wednesday,Q1,false,false,false,false,false
2025-03-13,2025,3,13,Thursday,Q1,false,false,false,false,false
2025-03-14,2025,3,14,Friday,Q1,false,false,false,false,false
2025-03-15,2025,3,15,Saturday,Q1,true,false,false,false,false
2025-03-16,2025,3,16,Sunday,Q1,true,false,false,false,false
2025-03-17,2025,3,17,Monday,Q1,false,false,false,false,false
2025-03-18,2025,3,18,Tuesday,Q1,false,false,false,false,false
2025-03-19,2025,3,19,Wednesday,Q1,false,false,false,false,false
2025-03-20,2025,3,20,Thursday,Q1,false,false,false,false,false
2025-03-21,2025,3,21,Friday,Q1,false,false,false,false,false
2025-03-22,2025,3,22,Saturday,Q1,true,false,false,false,false
2025-03-23,2025,3,23,Sunday,Q1,true,false,false,false,false
2025-03-24,2025,3,24,Monday,Q1,false,false,false,false,false
2025-03-25,2025,3,25,Tuesday,Q1,false,false,false,false,false
2025-03-26,2025,3,26,Wednesday,Q1,false,false,false,false,false
2025-03-27,2025,3,27,Thursday,Q1,false,false,false,false,false
2025-03-28,2025,3,28,Friday,Q1,false,false,false,false,false
2025-03-29,2025,3,29,Saturday,Q1,true,false,false,false,false
2025-03-30,2025,3,30,Sunday,Q1,true,false,false,false,false
2025-03-31,2025,3,31,Monday,Q1,false,false,false,false,false
2025-04-01,2025,4,1,Tuesday,Q2,false,false,false,false,false
2025-04-02,2025,4,2,Wednesday,Q2,false,false,false,false,false
2025-04-03,2025,4,3,Thursday,Q2,false,false,false,false,false
2025-04-04,2025,4,4,Friday,Q2,false,false,false,false,false
2025-04-05,2025,4,5,Saturday,Q2,true,false,false,false,false
2025-04-06,2025,4,6,Sunday,Q2,true,false,false,false,false
2025-04-07,2025,4,7,Monday,Q2,false,false,false,false,false
2025-04-08,2025,4,8,Tuesday,Q2,false,false,false,false,false
2025-04-09,2025,4,9,Wednesday,Q2,false,false,false,false,false
2025-04-10,2025,4,10,Thursday,Q2,false,false,false,false,false
2025-04-11,2025,4,11,Friday,Q2,false,false,false,false,false
2025-04-12,2025,4,12,Saturday,Q2,true,false,false,false,false
2025-04-13,2025,4,13,Sunday,Q2,true,false,false,false,false
2025-04-14,2025,4,14,Monday,Q2,false,false,false,false,false
2025-04-15,2025,4,15,Tuesday,Q2,false,false,false,false,false
2025-04-16,2025,4,16,Wednesday,Q2,false,false,false,false,false
2025-04-17,2025,4,17,Thursday,Q2,false,false,false,false,false
2025-04-18,2025,4,18,Friday,Q2,false,false,false,false,false
2025-04-19,2025,4,19,Saturday,Q2,true,false,false,false,false
2025-04-20,2025,4,20,Sunday,Q2,true,false,false,false,false
2025-04-21,2025,4,21,Monday,Q2,false,false,false,false,false
2025-04-22,2025,4,22,Tuesday,Q2,false,false,false,false,false
2025-04-23,2025,4,23,Wednesday,Q2,false,false,false,false,false
2025-04-24,2025,4,24,Thursday,Q2,false,false,false,false,false
2025-04-25,2025,4,25,Friday,Q2,false,false,false,false,false
2025-04-26,2025,4,26,Saturday,Q2,true,false,false,false,false
2025-04-27,2025,4,27,Sunday,Q2,true,false,false,false,false
2025-04-28,2025,4,28,Monday,Q2,false,false,false,false,false
2025-04-29,2025,4,29,Tuesday,Q2,false,false,false,false,false
2025-04-30,2025,4,30,Wednesday,Q2,false,false,false,false,false
2025-05-01,2025,5,1,Thursday,Q2,false,false,false,false,false
2025-05-02,2025,5,2,Friday,Q2,false,false,false,false,false
2025-05-03,2025,5,3,Saturday,Q2,true,false,false,false,false
2025-05-04,2025,5,4,Sunday,Q2,true,false,false,false,false
2025-05-05,2025,5,5,Monday,Q2,false,false,false,false,false
2025-05-06,2025,5,6,Tuesday,Q2,false,false,false,false,false
2025-05-07,2025,5,7,Wednesday,Q2,false,false,false,false,false
2025-05-08,2025,5,8,Thursday,Q2,false,false,false,false,false
2025-05-09,2025,5,9,Friday,Q2,false,false,false,false,false
2025-05-10,2025,5,10,Saturday,Q2,true,false,false,false,false
2025-05-11,2025,5,11,Sunday,Q2,true,false,false,false,false
2025-05-12,2025,5,12,Monday,Q2,false,false,false,false,false
2025-05-13,2025,5,13,Tuesday,Q2,false,false,false,false,false
2025-05-14,2025,5,14,Wednesday,Q2,false,false,false,false,false
2025-05-15,2025,5,15,Thursday,Q2,false,false,false,false,false
2025-05-16,2025,5,16,Friday,Q2,false,false,false,false,false
2025-05-17,2025,5,17,Saturday,Q2,true,false,false,false,false
2025-05-18,2025,5,18,Sunday,Q2,true,false,false,false,false
2025-05-19,2025,5,19,Monday,Q2,false,false,false,false,false
2025-05-20,2025,5,20,Tuesday,Q2,false,false,false,false,false
2025-05-21,2025,5,21,Wednesday,Q2,false,false,false,false,false
2025-05-22,2025,5,22,Thursday,Q2,false,false,false,false,false
2025-05-23,2025,5,23,Friday,Q2,false,false,false,false,false
2025-05-24,2025,5,24,Saturday,Q2,true,false,false,false,false
2025-05-25,2025,5,25,Sunday,Q2,true,false,false,false,false
2025-05-26,2025,5,26,Monday,Q2,false,false,false,false,false
2025-05-27,2025,5,27,Tuesday,Q2,false,false,false,false,false
2025-05-28,2025,5,28,Wednesday,Q2,false,false,false,false,false
2025-05-29,2025,5,29,Thursday,Q2,false,false,false,false,false
2025-05-30,2025,5,30,Friday,Q2,false,false,false,false,false
2025-05-31,2025,5,31,Saturday,Q2,true,false,false,false,false
2025-06-01,2025,6,1,Sunday,Q2,true,false,false,false,false
2025-06-02,2025,6,2,Monday,Q2,false,false,false,false,false
2025-06-03,2025,6,3,Tuesday,Q2,false,false,false,false,false
2025-06-04,2025,6,4,Wednesday,Q2,false,false,false,false,false
2025-06-05,2025,6,5,Thursday,Q2,false,false,false,false,false
2025-06-06,2025,6,6,Friday,Q2,false,false,false,false,false
2025-06-07,2025,6,7,Saturday,Q2,true,false,false,false,false
2025-06-08,2025,6,8,Sunday,Q2,true,false,false,false,false
2025-06-09,2025,6,9,Monday,Q2,false,false,false,false,false
2025-06-10,2025,6,10,Tuesday,Q2,false,false,false,false,false
2025-06-11,2025,6,11,Wednesday,Q2,false,false,false,false,false
2025-06-12,2025,6,12,Thursday,Q2,false,false,false,false,false
2025-06-13,2025,6,13,Friday,Q2,false,false,false,false,false
2025-06-14,2025,6,14,Saturday,Q2,true,false,false,false,false
2025-06-15,2025,6,15,Sunday,Q2,true,false,false,false,false
2025-06-16,2025,6,16,Monday,Q2,false,false,false,false,false
2025-06-17,2025,6,17,Tuesday,Q2,false,false,false,false,false
