payment_id,order_id,method,status,amount,currency,paid_at
PAY-0004538,ORD-0004538,credit_card,refunded,491.12,USD,2025-11-30 00:53:01
PAY-0004539,ORD-0004539,credit_card,captured,986.46,USD,2024-12-20 06:04:32
PAY-0004540,ORD-0004540,debit_card,captured,1991.49,USD,2024-11-29 19:06:57
PAY-0004541,ORD-0004541,boleto,captured,4284.34,USD,2022-12-01 18:09:10
PAY-0004542,ORD-0004542,google_pay,captured,2467.56,USD,2025-04-19 12:12:20
PAY-0004543,ORD-0004543,debit_card,refunded,4818.86,USD,2023-11-25 20:45:57
PAY-0004544,ORD-0004544,apple_pay,captured,795.69,USD,2025-12-01 20:21:06
PAY-0004545,ORD-0004545,credit_card,captured,2406.29,USD,2025-07-25 09:17:28
PAY-0004546,ORD-0004546,credit_card,refunded,177.63,USD,2025-11-24 23:07:55
PAY-0004547,ORD-0004547,credit_card,captured,693.80,USD,2025-12-07 20:58:20
PAY-0004548,ORD-0004548,google_pay,captured,295.24,USD,2023-05-14 05:34:37
PAY-0004549,ORD-0004549,google_pay,captured,535.68,USD,2024-12-24 18:32:02
PAY-0004550,ORD-0004550,crypto,captured,772.22,USD,2025-12-27 09:43:23
PAY-0004551,ORD-0004551,credit_card,failed,1501.23,USD,2022-07-06 15:15:06
PAY-0004552,ORD-0004552,paypal,refunded,2626.88,USD,2024-11-30 20:20:08
PAY-0004553,ORD-0004553,apple_pay,refunded,221.78,USD,2025-12-08 23:33:10
PAY-0004554,ORD-0004554,apple_pay,captured,712.52,USD,2023-11-05 07:15:05
PAY-0004555,ORD-0004555,debit_card,captured,137.66,USD,2025-08-02 19:20:49
PAY-0004556,ORD-0004556,paypal,captured,173.70,USD,2023-06-06 23:17:01
PAY-0004557,ORD-0004557,credit_card,captured,1009.57,USD,2026-02-22 05:24:08
PAY-0004558,ORD-0004558,apple_pay,captured,2152.90,USD,2023-01-01 02:42:15
PAY-0004559,ORD-0004559,debit_card,refunded,2490.24,USD,2024-07-10 23:25:53
PAY-0004560,ORD-0004560,credit_card,captured,957.47,USD,2025-08-04 12:16:41
PAY-0004561,ORD-0004561,apple_pay,refunded,602.92,USD,2025-07-08 22:56:50
PAY-0004562,ORD-0004562,crypto,captured,711.75,USD,2024-06-06 12:25:09
PAY-0004563,ORD-0004563,credit_card,captured,369.05,USD,2022-11-28 04:57:02
PAY-0004564,ORD-0004564,debit_card,chargeback,3740.42,USD,2025-11-25 17:28:51
PAY-0004565,ORD-0004565,debit_card,captured,1780.95,USD,2025-12-07 01:40:49
PAY-0004566,ORD-0004566,paypal,captured,300.22,USD,2022-12-27 23:18:18
PAY-0004567,ORD-0004567,pix,captured,208.62,USD,2024-04-20 19:49:03
PAY-0004568,ORD-0004568,google_pay,refunded,43.32,USD,2025-03-30 14:50:57
PAY-0004569,ORD-0004569,credit_card,captured,1565.45,USD,2025-05-23 12:50:53
PAY-0004570,ORD-0004570,credit_card,captured,2226.65,USD,2024-09-05 14:09:14
PAY-0004571,ORD-0004571,credit_card,captured,1342.25,USD,2025-11-28 20:26:31
PAY-0004572,ORD-0004572,debit_card,captured,1192.51,USD,2023-03-23 17:54:09
PAY-0004573,ORD-0004573,credit_card,captured,2764.66,USD,2024-01-08 23:00:11
PAY-0004574,ORD-0004574,debit_card,captured,3909.98,USD,2025-06-09 09:12:44
PAY-0004575,ORD-0004575,debit_card,captured,824.12,USD,2025-05-07 11:38:04
PAY-0004576,ORD-0004576,boleto,captured,1311.11,USD,2024-11-24 05:01:28
PAY-0004577,ORD-0004577,google_pay,captured,975.48,USD,2024-10-25 10:02:53
PAY-0004578,ORD-0004578,paypal,captured,993.68,USD,2024-12-04 17:44:18
PAY-0004579,ORD-0004579,credit_card,captured,860.23,USD,2024-12-01 23:48:10
PAY-0004580,ORD-0004580,credit_card,captured,1160.83,USD,2024-11-30 20:36:06
PAY-0004581,ORD-0004581,credit_card,captured,1472.16,USD,2025-07-28 04:01:52
PAY-0004582,ORD-0004582,credit_card,captured,183.23,USD,2023-11-30 04:40:50
PAY-0004583,ORD-0004583,boleto,captured,555.08,USD,2025-11-22 12:31:18
PAY-0004584,ORD-0004584,credit_card,captured,1204.63,USD,2024-10-27 11:28:21
PAY-0004585,ORD-0004585,apple_pay,refunded,402.97,USD,2026-01-06 07:50:19
PAY-0004586,ORD-0004586,pix,captured,2353.79,USD,2022-09-07 16:33:13
PAY-0004587,ORD-0004587,pix,captured,388.16,USD,2024-09-16 18:45:24
PAY-0004588,ORD-0004588,crypto,captured,3461.15,USD,2025-08-05 16:10:37
PAY-0004589,ORD-0004589,debit_card,failed,938.25,USD,2025-10-30 08:38:44
PAY-0004590,ORD-0004590,debit_card,captured,599.31,USD,2023-12-01 21:36:16
PAY-0004591,ORD-0004591,boleto,refunded,360.86,USD,2025-04-20 22:10:44
PAY-0004592,ORD-0004592,debit_card,captured,1074.78,USD,2025-07-08 23:16:57
PAY-0004593,ORD-0004593,crypto,chargeback,1818.99,USD,2026-03-07 15:01:53
PAY-0004594,ORD-0004594,crypto,captured,52.86,USD,2025-06-24 15:42:34
PAY-0004595,ORD-0004595,boleto,captured,327.38,USD,2023-04-05 22:10:01
PAY-0004596,ORD-0004596,paypal,chargeback,1642.78,USD,2024-05-10 15:36:38
PAY-0004597,ORD-0004597,pix,captured,904.21,USD,2024-01-22 19:06:03
PAY-0004598,ORD-0004598,credit_card,captured,173.87,USD,2025-11-27 20:59:21
PAY-0004599,ORD-0004599,apple_pay,captured,2556.50,USD,2024-01-07 19:28:21
PAY-0004600,ORD-0004600,google_pay,captured,310.09,USD,2025-08-15 11:12:51
PAY-0004601,ORD-0004601,debit_card,captured,1359.09,USD,2023-07-01 23:08:51
PAY-0004602,ORD-0004602,debit_card,captured,158.13,USD,2025-07-22 21:46:10
PAY-0004603,ORD-0004603,debit_card,captured,807.12,USD,2024-12-14 08:44:16
PAY-0004604,ORD-0004604,boleto,refunded,133.18,USD,2023-10-14 01:28:55
PAY-0004605,ORD-0004605,google_pay,captured,1249.81,USD,2025-10-17 08:53:20
PAY-0004606,ORD-0004606,google_pay,refunded,558.18,USD,2024-11-28 08:19:07
PAY-0004607,ORD-0004607,apple_pay,captured,273.06,USD,2025-11-01 18:23:44
PAY-0004608,ORD-0004608,google_pay,refunded,3110.93,USD,2024-12-03 05:49:11
PAY-0004609,ORD-0004609,pix,chargeback,430.83,USD,2025-08-07 02:27:55
PAY-0004610,ORD-0004610,crypto,chargeback,314.30,USD,2024-12-30 16:15:02
PAY-0004611,ORD-0004611,boleto,captured,185.67,USD,2023-08-07 09:29:29
PAY-0004612,ORD-0004612,credit_card,failed,1899.47,USD,2025-11-24 00:40:26
PAY-0004613,ORD-0004613,debit_card,captured,2323.39,USD,2022-01-08 11:09:17
PAY-0004614,ORD-0004614,credit_card,captured,51.03,USD,2023-08-23 19:35:03
PAY-0004615,ORD-0004615,credit_card,captured,777.65,USD,2024-11-04 03:38:37
PAY-0004616,ORD-0004616,google_pay,captured,349.48,USD,2023-06-01 18:45:53
PAY-0004617,ORD-0004617,credit_card,captured,254.11,USD,2022-11-26 20:22:00
PAY-0004618,ORD-0004618,credit_card,captured,1444.62,USD,2025-02-28 23:10:01
PAY-0004619,ORD-0004619,credit_card,captured,609.23,USD,2025-01-14 07:42:45
PAY-0004620,ORD-0004620,credit_card,captured,4540.17,USD,2024-07-06 05:43:10
PAY-0004621,ORD-0004621,credit_card,captured,515.87,USD,2024-02-06 20:05:25
PAY-0004622,ORD-0004622,paypal,captured,446.95,USD,2025-03-17 03:03:10
PAY-0004623,ORD-0004623,apple_pay,captured,514.50,USD,2024-11-29 02:44:24
PAY-0004624,ORD-0004624,debit_card,captured,382.91,USD,2025-01-20 19:36:20
PAY-0004625,ORD-0004625,paypal,captured,259.71,USD,2024-02-22 20:58:26
PAY-0004626,ORD-0004626,debit_card,captured,375.24,USD,2024-04-17 04:24:10
PAY-0004627,ORD-0004627,paypal,captured,456.60,USD,2024-11-25 01:27:55
PAY-0004628,ORD-0004628,credit_card,captured,104.62,USD,2024-11-27 16:52:04
PAY-0004629,ORD-0004629,credit_card,captured,346.85,USD,2024-12-13 21:26:45
PAY-0004630,ORD-0004630,credit_card,refunded,5426.53,USD,2023-02-17 15:13:46
PAY-0004631,ORD-0004631,credit_card,captured,1560.23,USD,2025-11-04 01:52:23
PAY-0004632,ORD-0004632,paypal,chargeback,1445.78,USD,2025-02-01 15:00:29
PAY-0004633,ORD-0004633,credit_card,captured,770.96,USD,2024-06-03 08:18:14
PAY-0004634,ORD-0004634,credit_card,captured,1842.53,USD,2025-05-23 15:22:44
PAY-0004635,ORD-0004635,google_pay,captured,277.04,USD,2025-09-22 07:33:35
PAY-0004636,ORD-0004636,credit_card,captured,1823.22,USD,2022-11-07 01:56:48
PAY-0004637,ORD-0004637,credit_card,captured,2790.76,USD,2024-10-28 03:56:37
PAY-0004638,ORD-0004638,credit_card,captured,802.32,USD,2025-11-22 19:17:53
PAY-0004639,ORD-0004639,credit_card,refunded,702.84,USD,2025-12-04 10:22:41
PAY-0004640,ORD-0004640,credit_card,captured,217.52,USD,2023-12-01 00:51:11
PAY-0004641,ORD-0004641,debit_card,captured,305.10,USD,2024-07-22 06:37:26
PAY-0004642,ORD-0004642,credit_card,captured,610.84,USD,2022-07-14 02:57:01
PAY-0004643,ORD-0004643,crypto,captured,2700.17,USD,2025-04-29 05:41:45
PAY-0004644,ORD-0004644,paypal,captured,190.56,USD,2023-12-03 19:32:02
PAY-0004645,ORD-0004645,paypal,refunded,1792.27,USD,2023-12-23 12:57:29
PAY-0004646,ORD-0004646,credit_card,refunded,671.22,USD,2024-08-04 00:02:54
PAY-0004647,ORD-0004647,apple_pay,captured,1400.36,USD,2025-04-02 02:17:06
PAY-0004648,ORD-0004648,crypto,captured,4189.96,USD,2023-07-29 05:34:48
PAY-0004649,ORD-0004649,paypal,captured,409.45,USD,2025-08-20 15:42:04
PAY-0004650,ORD-0004650,credit_card,captured,1019.38,USD,2023-11-27 04:41:21
PAY-0004651,ORD-0004651,crypto,captured,124.09,USD,2025-11-20 13:11:38
PAY-0004652,ORD-0004652,crypto,captured,74.49,USD,2024-05-08 21:27:16
PAY-0004653,ORD-0004653,credit_card,captured,309.32,USD,2025-05-08 03:10:10
PAY-0004654,ORD-0004654,google_pay,captured,1372.39,USD,2025-12-25 20:25:48
PAY-0004655,ORD-0004655,paypal,captured,546.39,USD,2026-01-01 13:25:23
PAY-0004656,ORD-0004656,crypto,captured,403.55,USD,2026-01-07 15:46:51
PAY-0004657,ORD-0004657,paypal,captured,764.97,USD,2025-01-23 08:39:50
PAY-0004658,ORD-0004658,debit_card,captured,734.66,USD,2024-08-25 06:02:16
PAY-0004659,ORD-0004659,credit_card,captured,932.65,USD,2024-01-25 18:15:28
PAY-0004660,ORD-0004660,credit_card,captured,545.53,USD,2024-08-29 22:09:34
PAY-0004661,ORD-0004661,google_pay,captured,3182.11,USD,2022-01-08 19:22:52
PAY-0004662,ORD-0004662,debit_card,captured,4177.61,USD,2024-12-20 11:09:22
PAY-0004663,ORD-0004663,crypto,refunded,238.33,USD,2022-08-07 10:50:39
PAY-0004664,ORD-0004664,credit_card,captured,2023.11,USD,2025-12-27 09:49:33
PAY-0004665,ORD-0004665,apple_pay,captured,2973.98,USD,2025-10-22 09:57:11
PAY-0004666,ORD-0004666,pix,captured,672.64,USD,2022-11-28 04:26:32
PAY-0004667,ORD-0004667,apple_pay,captured,458.47,USD,2025-10-27 09:03:24
PAY-0004668,ORD-0004668,debit_card,captured,100.11,USD,2024-07-19 21:01:21
PAY-0004669,ORD-0004669,credit_card,captured,1289.23,USD,2025-11-29 14:24:06
PAY-0004670,ORD-0004670,debit_card,captured,352.77,USD,2024-09-19 13:32:53
PAY-0004671,ORD-0004671,crypto,captured,348.31,USD,2023-11-30 19:49:37
PAY-0004672,ORD-0004672,google_pay,captured,1274.34,USD,2023-12-02 22:33:40
PAY-0004673,ORD-0004673,google_pay,captured,759.24,USD,2022-12-23 01:18:24
PAY-0004674,ORD-0004674,paypal,captured,1689.84,USD,2023-06-26 16:13:35
PAY-0004675,ORD-0004675,apple_pay,captured,69.75,USD,2023-02-05 00:45:35
PAY-0004676,ORD-0004676,credit_card,captured,263.90,USD,2025-12-23 10:10:52
PAY-0004677,ORD-0004677,credit_card,captured,135.81,USD,2025-05-23 08:25:09
PAY-0004678,ORD-0004678,pix,captured,762.64,USD,2024-07-25 14:20:24
PAY-0004679,ORD-0004679,debit_card,captured,520.96,USD,2025-12-26 06:15:49
PAY-0004680,ORD-0004680,pix,captured,1576.76,USD,2025-12-15 07:45:46
PAY-0004681,ORD-0004681,credit_card,captured,2161.52,USD,2023-12-05 13:46:43
PAY-0004682,ORD-0004682,pix,captured,1317.61,USD,2024-09-10 01:43:59
PAY-0004683,ORD-0004683,pix,captured,657.94,USD,2025-09-12 12:07:51
PAY-0004684,ORD-0004684,credit_card,captured,140.99,USD,2023-05-14 19:33:56
PAY-0004685,ORD-0004685,credit_card,chargeback,2321.60,USD,2023-07-10 21:11:21
PAY-0004686,ORD-0004686,paypal,captured,2008.24,USD,2022-06-18 10:59:53
PAY-0004687,ORD-0004687,debit_card,captured,821.59,USD,2023-10-23 01:01:54
PAY-0004688,ORD-0004688,pix,captured,1890.90,USD,2025-03-26 23:30:51
PAY-0004689,ORD-0004689,boleto,refunded,1927.21,USD,2025-11-25 12:42:29
PAY-0004690,ORD-0004690,boleto,refunded,2121.34,USD,2024-11-30 17:10:11
PAY-0004691,ORD-0004691,credit_card,captured,2065.42,USD,2025-06-13 07:58:48
PAY-0004692,ORD-0004692,debit_card,captured,1007.38,USD,2023-08-18 13:13:03
PAY-0004693,ORD-0004693,google_pay,captured,843.77,USD,2026-02-16 19:58:04
PAY-0004694,ORD-0004694,credit_card,captured,2422.93,USD,2025-07-04 11:56:50
PAY-0004695,ORD-0004695,debit_card,captured,284.76,USD,2023-12-20 22:33:30
PAY-0004696,ORD-0004696,google_pay,captured,2011.12,USD,2025-05-18 20:06:23
PAY-0004697,ORD-0004697,debit_card,captured,1145.49,USD,2022-11-26 01:51:10
PAY-0004698,ORD-0004698,boleto,captured,5348.81,USD,2024-07-13 04:43:38
PAY-0004699,ORD-0004699,debit_card,captured,252.25,USD,2025-11-25 01:06:43
PAY-0004700,ORD-0004700,apple_pay,captured,221.88,USD,2024-05-23 03:59:29
PAY-0004701,ORD-0004701,credit_card,captured,698.66,USD,2025-11-29 05:47:57
PAY-0004702,ORD-0004702,credit_card,captured,131.12,USD,2024-12-22 07:01:03
PAY-0004703,ORD-0004703,credit_card,captured,2859.02,USD,2022-09-29 19:36:45
PAY-0004704,ORD-0004704,debit_card,captured,1656.55,USD,2025-11-12 18:24:03
PAY-0004705,ORD-0004705,credit_card,captured,2939.20,USD,2024-08-28 13:19:38
PAY-0004706,ORD-0004706,credit_card,captured,170.41,USD,2024-09-12 11:56:19
PAY-0004707,ORD-0004707,apple_pay,captured,894.20,USD,2026-03-08 17:22:41
PAY-0004708,ORD-0004708,credit_card,captured,1915.96,USD,2022-04-18 07:50:49
PAY-0004709,ORD-0004709,credit_card,failed,845.41,USD,2022-10-09 10:32:45
PAY-0004710,ORD-0004710,credit_card,chargeback,615.68,USD,2024-12-02 00:22:18
PAY-0004711,ORD-0004711,debit_card,captured,196.63,USD,2025-05-10 06:07:17
PAY-0004712,ORD-0004712,paypal,captured,1384.91,USD,2026-02-16 14:33:47
PAY-0004713,ORD-0004713,debit_card,captured,748.23,USD,2024-03-03 12:18:16
PAY-0004714,ORD-0004714,pix,captured,196.00,USD,2024-01-13 00:38:48
PAY-0004715,ORD-0004715,debit_card,captured,1696.71,USD,2023-11-26 18:44:32
PAY-0004716,ORD-0004716,credit_card,refunded,1670.56,USD,2025-04-22 18:41:43
PAY-0004717,ORD-0004717,credit_card,captured,905.82,USD,2025-08-02 11:00:28
PAY-0004718,ORD-0004718,google_pay,captured,180.00,USD,2023-05-18 05:40:55
PAY-0004719,ORD-0004719,debit_card,captured,1704.78,USD,2024-02-28 04:24:29
PAY-0004720,ORD-0004720,debit_card,refunded,71.74,USD,2024-02-17 20:58:32
PAY-0004721,ORD-0004721,apple_pay,captured,259.44,USD,2024-06-20 04:39:01
PAY-0004722,ORD-0004722,debit_card,captured,970.97,USD,2025-11-27 03:02:26
PAY-0004723,ORD-0004723,credit_card,captured,1383.65,USD,2025-01-30 17:39:00
PAY-0004724,ORD-0004724,credit_card,captured,813.34,USD,2025-01-12 06:27:46
PAY-0004725,ORD-0004725,debit_card,captured,2277.59,USD,2024-11-30 03:44:17
PAY-0004726,ORD-0004726,debit_card,captured,640.38,USD,2025-11-17 23:41:34
PAY-0004727,ORD-0004727,credit_card,captured,333.04,USD,2023-11-04 08:11:35
PAY-0004728,ORD-0004728,google_pay,captured,1507.27,USD,2024-07-14 22:28:23
PAY-0004729,ORD-0004729,apple_pay,refunded,84.56,USD,2026-02-06 16:42:49
PAY-0004730,ORD-0004730,boleto,captured,494.51,USD,2023-07-24 08:32:39
PAY-0004731,ORD-0004731,debit_card,chargeback,799.02,USD,2022-05-10 08:34:36
PAY-0004732,ORD-0004732,pix,captured,378.33,USD,2024-05-29 14:32:10
PAY-0004733,ORD-0004733,boleto,captured,99.96,USD,2025-12-02 04:22:22
PAY-0004734,ORD-0004734,paypal,captured,452.46,USD,2025-09-02 10:44:47
PAY-0004735,ORD-0004735,credit_card,captured,1528.24,USD,2022-12-03 11:13:16
PAY-0004736,ORD-0004736,pix,captured,208.21,USD,2025-12-21 05:45:48
PAY-0004737,ORD-0004737,credit_card,refunded,282.23,USD,2023-07-12 23:49:35
PAY-0004738,ORD-0004738,credit_card,captured,289.60,USD,2024-11-29 00:29:35
PAY-0004739,ORD-0004739,boleto,captured,889.26,USD,2024-12-14 19:01:31
PAY-0004740,ORD-0004740,credit_card,captured,2142.70,USD,2023-09-05 07:12:22
PAY-0004741,ORD-0004741,crypto,captured,3586.52,USD,2024-12-26 17:44:54
PAY-0004742,ORD-0004742,credit_card,captured,2399.56,USD,2025-10-30 21:48:07
PAY-0004743,ORD-0004743,credit_card,refunded,297.78,USD,2025-02-14 00:44:35
PAY-0004744,ORD-0004744,apple_pay,refunded,2168.04,USD,2024-11-21 09:06:14
PAY-0004745,ORD-0004745,debit_card,refunded,478.91,USD,2022-12-29 13:42:17
PAY-0004746,ORD-0004746,credit_card,captured,83.23,USD,2024-06-28 13:11:48
PAY-0004747,ORD-0004747,credit_card,captured,554.21,USD,2026-01-16 00:18:10
PAY-0004748,ORD-0004748,pix,captured,3303.33,USD,2025-12-28 16:52:58
PAY-0004749,ORD-0004749,apple_pay,refunded,906.87,USD,2025-02-14 18:49:07
PAY-0004750,ORD-0004750,credit_card,refunded,1549.97,USD,2024-09-21 05:55:52
PAY-0004751,ORD-0004751,credit_card,captured,524.03,USD,2022-02-18 21:27:36
PAY-0004752,ORD-0004752,paypal,captured,888.67,USD,2022-12-09 18:35:06
PAY-0004753,ORD-0004753,google_pay,captured,566.19,USD,2025-11-27 09:26:06
PAY-0004754,ORD-0004754,boleto,captured,2202.23,USD,2024-08-17 21:16:53
PAY-0004755,ORD-0004755,apple_pay,captured,243.43,USD,2024-10-23 20:01:49
PAY-0004756,ORD-0004756,credit_card,captured,1617.35,USD,2023-11-11 17:00:59
PAY-0004757,ORD-0004757,credit_card,captured,1227.75,USD,2023-07-31 03:45:00
PAY-0004758,ORD-0004758,paypal,refunded,424.96,USD,2025-09-01 18:11:45
PAY-0004759,ORD-0004759,credit_card,captured,1175.73,USD,2023-07-08 10:59:49
PAY-0004760,ORD-0004760,boleto,refunded,580.62,USD,2023-11-24 16:01:34
PAY-0004761,ORD-0004761,debit_card,captured,1121.51,USD,2025-11-27 09:25:08
PAY-0004762,ORD-0004762,google_pay,captured,684.31,USD,2022-12-01 08:26:24
PAY-0004763,ORD-0004763,pix,captured,270.38,USD,2025-12-06 13:10:16
PAY-0004764,ORD-0004764,debit_card,captured,663.50,USD,2022-12-29 12:54:30
PAY-0004765,ORD-0004765,credit_card,captured,139.14,USD,2025-10-12 00:05:42
PAY-0004766,ORD-0004766,debit_card,captured,2063.48,USD,2024-12-20 20:50:06
PAY-0004767,ORD-0004767,credit_card,captured,528.43,USD,2025-03-20 01:41:09
PAY-0004768,ORD-0004768,credit_card,refunded,3279.94,USD,2025-04-28 22:50:23
PAY-0004769,ORD-0004769,boleto,captured,572.58,USD,2025-03-17 04:43:39
PAY-0004770,ORD-0004770,paypal,refunded,2914.81,USD,2025-07-19 08:39:58
PAY-0004771,ORD-0004771,pix,captured,508.70,USD,2022-12-05 22:43:53
PAY-0004772,ORD-0004772,credit_card,captured,1214.16,USD,2024-04-27 18:35:18
PAY-0004773,ORD-0004773,paypal,refunded,414.80,USD,2025-06-13 13:13:21
PAY-0004774,ORD-0004774,debit_card,chargeback,3420.74,USD,2025-07-25 06:50:13
PAY-0004775,ORD-0004775,crypto,captured,191.98,USD,2026-01-11 11:15:14
PAY-0004776,ORD-0004776,credit_card,captured,1999.57,USD,2025-04-04 20:51:22
PAY-0004777,ORD-0004777,debit_card,captured,707.52,USD,2025-12-01 08:08:55
PAY-0004778,ORD-0004778,boleto,captured,1068.27,USD,2025-12-01 16:17:11
PAY-0004779,ORD-0004779,boleto,captured,287.38,USD,2025-10-16 23:50:54
PAY-0004780,ORD-0004780,credit_card,captured,536.13,USD,2023-11-30 18:12:43
PAY-0004781,ORD-0004781,credit_card,captured,1510.80,USD,2025-12-16 22:20:14
PAY-0004782,ORD-0004782,credit_card,captured,909.70,USD,2025-11-28 12:25:30
PAY-0004783,ORD-0004783,credit_card,captured,140.64,USD,2022-11-28 17:45:06
PAY-0004784,ORD-0004784,credit_card,refunded,289.55,USD,2025-11-24 04:17:13
PAY-0004785,ORD-0004785,credit_card,captured,1032.59,USD,2025-12-29 11:05:39
PAY-0004786,ORD-0004786,paypal,captured,109.43,USD,2024-12-26 16:33:36
PAY-0004787,ORD-0004787,boleto,captured,2384.98,USD,2024-11-28 04:33:29
PAY-0004788,ORD-0004788,credit_card,captured,875.63,USD,2024-01-21 06:15:55
PAY-0004789,ORD-0004789,boleto,captured,2091.84,USD,2025-11-04 04:44:03
PAY-0004790,ORD-0004790,credit_card,captured,502.21,USD,2025-10-13 20:32:40
PAY-0004791,ORD-0004791,credit_card,captured,721.46,USD,2024-07-19 22:08:13
PAY-0004792,ORD-0004792,credit_card,captured,1730.94,USD,2022-03-11 05:23:33
PAY-0004793,ORD-0004793,credit_card,captured,2358.48,USD,2024-12-26 01:45:14
PAY-0004794,ORD-0004794,debit_card,captured,1513.83,USD,2025-02-20 11:32:09
PAY-0004795,ORD-0004795,paypal,captured,3841.10,USD,2023-11-10 00:42:47
PAY-0004796,ORD-0004796,credit_card,captured,702.58,USD,2025-06-28 00:12:21
PAY-0004797,ORD-0004797,paypal,refunded,2598.09,USD,2025-11-30 14:05:19
PAY-0004798,ORD-0004798,paypal,captured,1077.46,USD,2025-05-17 11:06:43
PAY-0004799,ORD-0004799,credit_card,captured,909.44,USD,2023-11-23 05:41:09
PAY-0004800,ORD-0004800,debit_card,captured,694.40,USD,2025-07-23 18:04:41
PAY-0004801,ORD-0004801,credit_card,chargeback,248.91,USD,2025-02-02 13:25:22
PAY-0004802,ORD-0004802,pix,captured,374.51,USD,2025-06-04 11:42:56
PAY-0004803,ORD-0004803,credit_card,captured,3655.55,USD,2024-08-02 18:47:24
PAY-0004804,ORD-0004804,debit_card,captured,215.62,USD,2022-12-21 01:53:15
PAY-0004805,ORD-0004805,google_pay,captured,4791.67,USD,2024-01-22 07:38:32
PAY-0004806,ORD-0004806,boleto,captured,930.94,USD,2025-11-26 18:14:16
PAY-0004807,ORD-0004807,apple_pay,captured,342.89,USD,2025-04-01 13:57:29
PAY-0004808,ORD-0004808,pix,captured,523.77,USD,2025-07-07 14:37:19
PAY-0004809,ORD-0004809,boleto,captured,1703.57,USD,2025-07-29 17:40:55
PAY-0004810,ORD-0004810,credit_card,failed,1654.16,USD,2023-05-07 10:59:38
PAY-0004811,ORD-0004811,credit_card,captured,627.27,USD,2025-03-15 04:58:28
PAY-0004812,ORD-0004812,credit_card,captured,578.93,USD,2024-09-28 18:34:33
PAY-0004813,ORD-0004813,debit_card,captured,842.49,USD,2024-11-28 09:24:38
PAY-0004814,ORD-0004814,apple_pay,captured,322.91,USD,2022-11-27 06:21:15
PAY-0004815,ORD-0004815,credit_card,captured,25.11,USD,2024-10-04 03:05:14
PAY-0004816,ORD-0004816,apple_pay,refunded,224.28,USD,2022-05-02 22:09:52
PAY-0004817,ORD-0004817,credit_card,chargeback,869.06,USD,2022-12-16 23:11:00
PAY-0004818,ORD-0004818,crypto,captured,4316.55,USD,2025-12-26 10:17:54
PAY-0004819,ORD-0004819,credit_card,captured,285.23,USD,2024-12-20 12:29:59
PAY-0004820,ORD-0004820,credit_card,captured,662.78,USD,2022-11-26 04:35:38
PAY-0004821,ORD-0004821,credit_card,captured,253.69,USD,2026-04-10 06:54:03
PAY-0004822,ORD-0004822,credit_card,refunded,1705.54,USD,2024-11-22 07:45:10
PAY-0004823,ORD-0004823,boleto,captured,624.39,USD,2025-08-18 01:27:13
PAY-0004824,ORD-0004824,pix,chargeback,804.47,USD,2023-11-29 06:21:15
PAY-0004825,ORD-0004825,boleto,captured,422.11,USD,2022-11-30 11:12:55
PAY-0004826,ORD-0004826,google_pay,captured,81.30,USD,2024-12-20 09:11:32
PAY-0004827,ORD-0004827,credit_card,captured,35.61,USD,2025-11-23 16:06:29
PAY-0004828,ORD-0004828,apple_pay,captured,879.46,USD,2024-11-19 21:11:43
PAY-0004829,ORD-0004829,crypto,captured,2670.68,USD,2024-03-05 18:16:22
PAY-0004830,ORD-0004830,credit_card,captured,2058.24,USD,2025-06-17 01:18:34
PAY-0004831,ORD-0004831,pix,captured,76.93,USD,2024-12-14 00:21:51
PAY-0004832,ORD-0004832,pix,captured,665.33,USD,2023-08-31 14:15:58
PAY-0004833,ORD-0004833,credit_card,captured,1134.02,USD,2026-02-25 07:11:21
PAY-0004834,ORD-0004834,credit_card,captured,547.71,USD,2025-09-28 08:08:49
PAY-0004835,ORD-0004835,apple_pay,chargeback,1321.43,USD,2022-05-11 22:25:43
PAY-0004836,ORD-0004836,credit_card,captured,1244.71,USD,2023-03-05 16:14:06
PAY-0004837,ORD-0004837,credit_card,failed,1622.03,USD,2025-07-02 19:22:08
PAY-0004838,ORD-0004838,credit_card,captured,285.07,USD,2025-11-28 05:47:37
PAY-0004839,ORD-0004839,credit_card,captured,5035.34,USD,2024-12-09 16:52:38
PAY-0004840,ORD-0004840,credit_card,captured,1599.48,USD,2023-11-26 02:46:29
PAY-0004841,ORD-0004841,credit_card,captured,1713.06,USD,2024-02-29 07:30:23
PAY-0004842,ORD-0004842,google_pay,captured,1471.08,USD,2024-06-19 19:59:25
PAY-0004843,ORD-0004843,debit_card,refunded,184.10,USD,2022-12-23 22:44:55
PAY-0004844,ORD-0004844,boleto,captured,159.20,USD,2022-12-01 12:12:10
PAY-0004845,ORD-0004845,paypal,captured,328.07,USD,2025-05-21 01:37:52
PAY-0004846,ORD-0004846,credit_card,captured,1394.82,USD,2025-06-16 03:07:05
PAY-0004847,ORD-0004847,boleto,captured,693.75,USD,2025-07-02 15:08:53
PAY-0004848,ORD-0004848,apple_pay,captured,604.43,USD,2025-10-09 05:15:41
PAY-0004849,ORD-0004849,credit_card,captured,2485.89,USD,2024-08-28 07:38:21
PAY-0004850,ORD-0004850,crypto,captured,694.58,USD,2024-11-07 12:47:12
PAY-0004851,ORD-0004851,credit_card,captured,3081.64,USD,2024-10-17 00:07:47
PAY-0004852,ORD-0004852,pix,captured,138.95,USD,2024-01-23 23:06:25
