order_id,customer_id,order_date,status,ship_date,delivered_date,ship_country,carrier_id,carrier,promotion_id,items_count,subtotal,shipping_cost,total
ORD-0003049,CUST-004804,2024-12-08,delivered,2024-12-10,2024-12-12,JP,CARR-002,FedEx,,3,312.00,26.06,338.06
ORD-0003050,CUST-002478,2024-11-25,delivered,2024-11-29,2024-12-05,GB,CARR-003,USPS,,4,1067.00,11.00,1078.00
ORD-0003051,CUST-002204,2024-12-01,delivered,2024-12-04,2024-12-10,MX,CARR-003,USPS,,3,461.00,11.71,472.71
ORD-0003052,CUST-003997,2024-12-20,returned,2024-12-23,2025-01-02,ES,CARR-009,Aramex,,3,3270.00,14.06,3284.06
ORD-0003053,CUST-004148,2025-11-24,delivered,2025-11-25,2025-11-28,MX,CARR-007,Royal Mail,,4,2140.00,28.66,2168.66
ORD-0003054,CUST-001452,2023-06-02,delivered,2023-06-03,2023-06-08,BR,CARR-008,Loomis,,3,1980.00,26.03,2006.03
ORD-0003055,CUST-001070,2025-09-25,cancelled,,,ES,,,,4,1525.00,23.69,1548.69
ORD-0003056,CUST-004183,2024-06-09,delivered,2024-06-11,2024-06-14,US,CARR-001,UPS,,2,549.00,24.85,573.85
ORD-0003057,CUST-004545,2025-04-18,returned,2025-04-21,2025-04-24,ES,CARR-001,UPS,,1,285.00,17.12,302.12
ORD-0003058,CUST-004183,2025-11-29,delivered,2025-12-03,2025-12-11,US,CARR-003,USPS,,3,2462.00,22.50,2484.50
ORD-0003059,CUST-004329,2023-07-20,delivered,2023-07-21,2023-07-23,US,CARR-002,FedEx,,3,3752.00,14.40,3766.40
ORD-0003060,CUST-001845,2024-12-19,processing,,,US,CARR-002,FedEx,,4,2591.00,19.59,2610.59
ORD-0003061,CUST-000208,2024-09-26,delivered,2024-09-28,2024-10-04,CA,CARR-003,USPS,,3,217.00,26.79,243.79
ORD-0003062,CUST-002214,2024-12-21,delivered,2024-12-25,2024-12-30,US,CARR-003,USPS,,2,168.00,36.49,204.49
ORD-0003063,CUST-003987,2023-12-07,delivered,2023-12-09,2023-12-15,DE,CARR-009,Aramex,PROMO-0008,4,1515.00,28.35,1543.35
ORD-0003064,CUST-003094,2025-01-09,delivered,2025-01-11,2025-01-17,PT,CARR-003,USPS,,4,1105.00,17.55,1122.55
ORD-0003065,CUST-000102,2023-06-23,cancelled,,,GB,,,,4,1301.00,13.73,1314.73
ORD-0003066,CUST-003110,2024-02-11,delivered,2024-02-12,2024-02-15,MX,CARR-007,Royal Mail,,3,2364.00,19.07,2383.07
ORD-0003067,CUST-004312,2023-09-03,shipped,2023-09-04,,US,CARR-003,USPS,,1,126.00,29.03,155.03
ORD-0003068,CUST-001779,2026-04-04,cancelled,,,GB,,,,4,1062.00,23.89,1085.89
ORD-0003069,CUST-001790,08/06/2025,shipped,2025-06-12,,AU,CARR-006,Sedex,,2,357.00,20.42,377.42
ORD-0003070,CUST-000859,2025-12-01,delivered,2025-12-05,2025-12-14,BR,CARR-005,Correios,,1,128.00,16.82,144.82
ORD-0003071,CUST-000805,2025-11-24,delivered,2025-11-27,2025-11-29,US,CARR-002,FedEx,,2,1068.00,23.38,1091.38
ORD-0003072,CUST-004499,2025-10-17,shipped,2025-10-18,,US,CARR-003,USPS,,2,294.00,31.68,325.68
ORD-0003073,CUST-003738,2025-03-29,delivered,2025-03-31,2025-04-02,AU,CARR-002,FedEx,,2,624.00,27.60,651.60
ORD-0003074,CUST-002281,2023-07-28,delivered,2023-08-01,2023-08-10,PT,CARR-005,Correios,,4,1751.00,29.27,1780.27
ORD-0003075,CUST-003301,2022-11-30,delivered,2022-12-03,2022-12-08,GB,CARR-006,Sedex,,4,1198.00,20.52,1218.52
ORD-0003076,CUST-001274,2025-12-09,cancelled,,,BR,,,,4,2160.00,6.65,2166.65
ORD-0003077,CUST-004981,2022-11-30,shipped,2022-12-01,,CL,CARR-007,Royal Mail,,2,325.00,20.51,345.51
ORD-0003078,CUST-001499,2023-12-18,shipped,2023-12-20,,BR,CARR-005,Correios,PROMO-0040,5,1466.00,28.12,1494.12
ORD-0003079,CUST-000292,2026-04-15,cancelled,,,GB,,,,1,300.00,25.79,325.79
ORD-0003080,CUST-003259,2024-01-19,delivered,2024-01-21,2024-01-31,CL,CARR-005,Correios,,4,1274.00,11.37,1285.37
ORD-0003081,CUST-003802,2026-04-11,processing,,,PT,CARR-004,DHL,,2,998.00,9.91,1007.91
ORD-0003082,CUST-002373,2022-07-10,delivered,2022-07-14,2022-07-26,AR,CARR-008,Loomis,,1,240.00,4.66,244.66
ORD-0003083,CUST-003674,2025-03-19,shipped,2025-03-21,,AR,CARR-005,Correios,,2,90.00,13.25,103.25
ORD-0003084,CUST-001424,2023-08-08,returned,2023-08-11,2023-08-15,BR,CARR-010,SF Express,,1,51.00,15.67,66.67
ORD-0003085,CUST-000948,2025-02-03,cancelled,,,US,,,,2,1343.00,12.67,1355.67
ORD-0003086,CUST-000158,2022-11-29,delivered,2022-11-30,2022-12-04,CA,CARR-004,DHL,,1,249.00,25.94,274.94
ORD-0003087,CUST-000444,2022-04-16,delivered,2022-04-19,2022-04-24,IT,CARR-006,Sedex,,1,60.00,11.93,71.93
ORD-0003088,CUST-003313,2022-07-09,returned,2022-07-11,2022-07-16,AU,CARR-010,SF Express,,3,239.00,18.09,257.09
ORD-0003089,CUST-002460,2024-10-27,processing,,,CA,CARR-005,Correios,,2,1701.00,29.26,1730.26
ORD-0003090,CUST-000288,2023-07-29,shipped,2023-07-30,,BR,CARR-005,Correios,PROMO-0044,3,3836.00,27.70,3863.70
ORD-0003091,CUST-003764,2022-11-25,cancelled,,,GB,,,,4,2670.00,5.59,2675.59
ORD-0003092,CUST-003407,2025-11-25,delivered,2025-11-28,2025-12-01,DE,CARR-002,FedEx,,3,286.00,27.61,313.61
ORD-0003093,CUST-004336,2023-07-02,delivered,2023-07-04,2023-07-09,GB,CARR-003,USPS,,1,16.00,36.55,52.55
ORD-0003094,CUST-004190,2023-12-24,delivered,2023-12-25,2023-12-30,ES,CARR-003,USPS,,3,157.00,18.49,175.49
ORD-0003095,CUST-002915,2023-07-16,delivered,2023-07-20,2023-07-23,ES,CARR-001,UPS,,1,438.00,4.37,442.37
ORD-0003096,CUST-004352,2023-01-26,shipped,2023-01-27,,JP,CARR-010,SF Express,,2,258.00,15.80,273.80
ORD-0003097,CUST-004552,2023-11-29,processing,,,JP,CARR-009,Aramex,,2,615.00,15.35,630.35
ORD-0003098,CUST-000412,24/11/2024,delivered,2024-11-27,2024-11-30,GB,CARR-001,UPS,,1,418.00,26.88,444.88
ORD-0003099,CUST-000057,2022-12-30,delivered,2022-12-31,2023-01-05,CL,CARR-008,Loomis,,4,881.00,35.06,916.06
ORD-0003100,CUST-002608,2025-03-22,delivered,2025-03-25,2025-03-29,GB,CARR-007,Royal Mail,,3,850.00,17.02,867.02
ORD-0003101,CUST-003163,2023-06-20,returned,2023-06-23,2023-06-26,US,CARR-001,UPS,,2,644.00,32.87,676.87
ORD-0003102,CUST-004743,2022-01-21,delivered,2022-01-24,2022-01-27,FR,CARR-002,FedEx,,3,1066.00,11.04,1077.04
ORD-0003103,CUST-001728,2023-01-23,delivered,2023-01-26,2023-02-05,FR,CARR-005,Correios,,1,47.00,18.89,65.89
ORD-0003104,CUST-002974,2022-12-13,processing,,,PT,CARR-010,SF Express,,3,1707.00,18.85,1725.85
ORD-0003105,CUST-001711,2024-12-06,delivered,2024-12-08,2024-12-11,US,CARR-001,UPS,,3,373.00,9.38,382.38
ORD-0003106,CUST-003503,2023-07-21,delivered,2023-07-25,2023-07-31,GB,CARR-009,Aramex,,4,2073.00,6.79,2079.79
ORD-0003107,CUST-001902,2023-12-01,delivered,2023-12-02,2023-12-07,MX,CARR-006,Sedex,,1,483.00,33.77,516.77
ORD-0003108,CUST-001948,2025-11-26,delivered,2025-11-27,2025-11-30,FR,CARR-002,FedEx,,3,2265.00,7.33,2272.33
ORD-0003109,CUST-003875,2024-04-27,delivered,2024-04-30,2024-05-06,AU,CARR-008,Loomis,,2,289.00,30.26,319.26
ORD-0003110,CUST-004509,2025-11-29,delivered,2025-12-03,2025-12-05,MX,CARR-002,FedEx,,2,180.00,1.40,181.40
ORD-0003111,CUST-001982,2022-06-06,delivered,2022-06-10,2022-06-16,US,CARR-003,USPS,,3,954.00,10.30,964.30
ORD-0003112,CUST-003414,2024-09-12,delivered,2024-09-15,2024-09-19,US,CARR-001,UPS,,4,2093.00,22.39,2115.39
ORD-0003113,CUST-001122,2025-12-01,delivered,2025-12-04,2025-12-06,MX,CARR-002,FedEx,,4,3489.00,14.34,3503.34
ORD-0003114,CUST-001734,2023-11-08,delivered,2023-11-11,2023-11-16,ES,CARR-006,Sedex,,1,21.00,25.01,46.01
ORD-0003115,CUST-003825,2023-07-20,delivered,2023-07-21,2023-07-25,US,CARR-001,UPS,,2,1599.00,36.98,1635.98
ORD-0003116,CUST-002038,2025-02-28,delivered,2025-03-02,2025-03-07,DE,CARR-006,Sedex,,3,2335.00,27.15,2362.15
ORD-0003117,CUST-002201,2024-02-24,delivered,2024-02-28,2024-03-04,AR,CARR-010,SF Express,,2,236.00,28.36,264.36
ORD-0003118,CUST-000508,2023-12-24,returned,2023-12-25,2024-01-04,MX,CARR-008,Loomis,PROMO-0048,2,444.00,30.02,474.02
ORD-0003119,CUST-003640,2023-07-03,delivered,2023-07-04,2023-07-12,IT,CARR-005,Correios,,3,1227.00,16.42,1243.42
ORD-0003120,CUST-004813,2025-01-11,returned,2025-01-12,2025-01-16,CL,CARR-004,DHL,,1,16.00,25.36,41.36
ORD-0003121,CUST-003770,01/12/2024,delivered,2024-12-04,2024-12-07,JP,CARR-001,UPS,,2,260.00,11.13,271.13
ORD-0003122,CUST-002203,2024-11-29,shipped,2024-12-03,,BR,CARR-005,Correios,,2,987.00,30.20,1017.20
ORD-0003123,CUST-004381,2024-11-30,returned,2024-12-03,2024-12-06,US,CARR-002,FedEx,,3,402.00,5.68,407.68
ORD-0003124,CUST-004167,2023-07-22,delivered,2023-07-26,2023-08-05,MX,CARR-009,Aramex,,3,606.00,18.08,624.08
ORD-0003125,CUST-000048,2024-06-17,delivered,2024-06-18,2024-06-21,MX,CARR-002,FedEx,,4,1098.00,22.96,1120.96
ORD-0003126,CUST-003650,2022-05-09,delivered,2022-05-10,2022-05-20,BR,CARR-007,Royal Mail,,4,137.00,13.34,150.34
ORD-0003127,CUST-004219,2023-07-11,processing,,,ES,CARR-005,Correios,,2,184.00,14.99,198.99
ORD-0003128,CUST-003994,2024-05-26,shipped,2024-05-27,,GB,CARR-005,Correios,,4,5885.00,10.07,5895.07
ORD-0003129,CUST-002476,2025-09-07,cancelled,,,US,,,,4,1829.00,15.42,1844.42
ORD-0003130,CUST-004645,2024-07-26,delivered,2024-07-27,2024-07-30,MX,CARR-001,UPS,,4,1139.00,13.30,1152.30
ORD-0003131,CUST-002883,2022-11-25,returned,2022-11-28,2022-12-04,US,CARR-003,USPS,,3,1366.00,27.55,1393.55
ORD-0003132,CUST-004559,2024-06-13,processing,,,MX,CARR-003,USPS,,4,620.00,29.79,649.79
ORD-0003133,CUST-002219,2023-07-14,shipped,2023-07-17,,BR,CARR-005,Correios,,1,219.00,8.50,227.50
ORD-0003134,CUST-003693,2024-09-01,cancelled,,,CL,,,,4,939.00,8.69,947.69
ORD-0003135,CUST-004726,2025-07-17,delivered,2025-07-21,2025-07-25,PT,CARR-004,DHL,,1,330.00,13.58,343.58
ORD-0003136,CUST-002323,2024-07-15,cancelled,,,PT,,,,4,2610.00,25.61,2635.61
ORD-0003137,CUST-003227,2025-07-25,shipped,2025-07-28,,US,CARR-003,USPS,PROMO-0018,2,167.00,29.05,196.05
ORD-0003138,CUST-003223,2024-12-01,delivered,2024-12-03,2024-12-17,BR,CARR-005,Correios,,4,1581.00,6.52,1587.52
ORD-0003139,CUST-000655,2026-04-29,delivered,2026-05-02,2026-05-05,US,CARR-001,UPS,,3,1269.00,17.26,1286.26
ORD-0003140,CUST-004418,2026-04-21,delivered,2026-04-24,2026-05-04,BR,CARR-005,Correios,,4,4366.00,10.51,4376.51
ORD-0003141,CUST-000484,2025-12-24,delivered,2025-12-25,2026-01-03,CL,CARR-008,Loomis,,4,1800.00,9.91,1809.91
ORD-0003142,CUST-000067,2022-12-09,delivered,2022-12-13,2022-12-19,US,CARR-008,Loomis,,4,1448.00,20.87,1468.87
ORD-0003143,CUST-004728,2024-11-25,cancelled,,,CL,,,,2,909.00,14.28,923.28
ORD-0003144,CUST-001247,2025-12-04,delivered,2025-12-07,2025-12-13,GB,CARR-008,Loomis,,2,1459.00,24.54,1483.54
ORD-0003145,CUST-003855,2025-11-27,delivered,2025-11-30,2025-12-11,CL,CARR-008,Loomis,,3,798.00,28.75,826.75
ORD-0003146,CUST-002416,2022-12-26,delivered,2022-12-30,2023-01-03,US,CARR-001,UPS,,1,1098.00,30.48,1128.48
ORD-0003147,CUST-003017,2022-12-07,delivered,2022-12-11,2022-12-14,GB,CARR-002,FedEx,,1,201.00,6.66,207.66
ORD-0003148,CUST-001640,2025-12-30,delivered,2025-12-31,2026-01-05,GB,CARR-008,Loomis,,4,3700.00,7.66,3707.66
ORD-0003149,CUST-003887,2025-05-19,shipped,2025-05-20,,BR,CARR-005,Correios,,4,549.00,19.55,568.55
ORD-0003150,CUST-000638,2025-11-29,delivered,2025-12-02,2025-12-08,CO,CARR-003,USPS,,1,236.00,28.65,264.65
ORD-0003151,CUST-001584,2024-10-28,returned,2024-10-30,2024-11-04,DE,CARR-004,DHL,,2,263.00,20.05,283.05
ORD-0003152,CUST-000102,2024-12-07,delivered,2024-12-09,2024-12-12,GB,CARR-007,Royal Mail,,3,261.00,34.85,295.85
ORD-0003153,CUST-002836,2022-12-26,processing,,,GB,CARR-008,Loomis,,4,441.00,1.88,442.88
ORD-0003154,CUST-001396,2024-06-30,processing,,,PT,CARR-004,DHL,,3,2814.00,30.41,2844.41
ORD-0003155,CUST-001777,2025-12-14,delivered,2025-12-15,2025-12-21,US,CARR-009,Aramex,,2,301.00,33.02,334.02
ORD-0003156,CUST-003697,2025-07-03,delivered,2025-07-07,2025-07-11,US,CARR-006,Sedex,,2,106.00,12.00,118.00
ORD-0003157,CUST-002390,2024-05-03,delivered,2024-05-04,2024-05-15,CA,CARR-003,USPS,,1,49.00,29.64,78.64
ORD-0003158,CUST-000313,2022-11-08,delivered,2022-11-09,2022-11-15,CL,CARR-008,Loomis,,1,1035.00,10.81,1045.81
ORD-0003159,CUST-004444,2025-11-30,delivered,2025-12-02,2025-12-07,MX,CARR-003,USPS,,1,94.00,15.16,109.16
ORD-0003160,CUST-000023,2022-12-04,delivered,2022-12-06,2022-12-10,JP,CARR-010,SF Express,,3,189.00,17.46,206.46
ORD-0003161,CUST-004499,2023-12-04,delivered,2023-12-05,2023-12-08,US,CARR-002,FedEx,,4,1097.00,28.27,1125.27
ORD-0003162,CUST-000889,2024-11-29,delivered,2024-12-03,2024-12-06,US,CARR-002,FedEx,,1,42.00,25.99,67.99
ORD-0003163,CUST-000498,2023-05-11,delivered,2023-05-14,2023-05-17,US,CARR-001,UPS,PROMO-0026,3,897.00,26.17,923.17
ORD-0003164,CUST-003281,2024-06-24,processing,,,BR,CARR-006,Sedex,,4,901.00,7.24,908.24
ORD-0003165,CUST-000084,2026-01-31,delivered,2026-02-04,2026-02-14,FR,CARR-006,Sedex,,3,1248.00,27.97,1275.97
ORD-0003166,CUST-001246,2026-02-28,delivered,2026-03-02,2026-03-11,BR,CARR-005,Correios,,3,265.00,28.77,293.77
ORD-0003167,CUST-004423,2023-07-01,delivered,2023-07-05,2023-07-08,FR,CARR-001,UPS,,1,297.00,17.16,314.16
ORD-0003168,CUST-004072,2025-11-27,returned,2025-11-29,2025-12-03,DE,CARR-007,Royal Mail,,4,1453.00,27.65,1480.65
ORD-0003169,CUST-001691,2022-11-28,delivered,2022-11-29,2022-12-04,PT,CARR-003,USPS,,3,151.00,10.03,161.03
ORD-0003170,CUST-004910,2025-08-24,returned,2025-08-28,2025-09-03,CA,CARR-008,Loomis,,4,358.00,2.45,360.45
ORD-0003171,CUST-000195,2024-12-28,returned,2024-12-30,2025-01-04,JP,CARR-006,Sedex,,4,2897.00,9.90,2906.90
ORD-0003172,CUST-000984,2024-01-06,delivered,2024-01-09,2024-01-12,IT,CARR-002,FedEx,,2,215.00,32.25,247.25
ORD-0003173,CUST-002186,2025-11-29,delivered,2025-12-01,2025-12-07,IT,CARR-008,Loomis,,4,258.00,33.04,291.04
ORD-0003174,CUST-001390,2025-11-24,delivered,2025-11-25,2025-12-03,CO,CARR-003,USPS,,1,242.00,11.04,253.04
ORD-0003175,CUST-004387,2025-11-24,delivered,2025-11-25,2025-12-03,DE,CARR-005,Correios,,1,1728.00,28.33,1756.33
ORD-0003176,CUST-004673,2025-07-05,delivered,2025-07-07,2025-07-15,MX,CARR-005,Correios,,3,3137.00,14.97,3151.97
ORD-0003177,CUST-004847,2022-12-21,returned,2022-12-24,2022-12-27,US,CARR-001,UPS,,3,133.00,23.04,156.04
ORD-0003178,CUST-003835,2024-11-27,processing,,,US,CARR-003,USPS,,4,2388.00,22.62,2410.62
ORD-0003179,CUST-002911,2024-05-19,processing,,,BR,CARR-006,Sedex,,1,1116.00,33.77,1149.77
ORD-0003180,CUST-000754,2024-07-29,cancelled,,,US,,,,2,338.00,19.17,357.17
ORD-0003181,CUST-003176,2025-06-23,shipped,2025-06-26,,BR,CARR-006,Sedex,,2,1064.00,16.94,1080.94
ORD-0003182,CUST-004309,2022-11-30,delivered,2022-12-02,2022-12-06,CL,CARR-010,SF Express,,2,959.00,14.43,973.43
ORD-0003183,CUST-000493,2022-06-16,delivered,2022-06-19,2022-06-28,DE,CARR-005,Correios,,2,777.00,10.60,787.60
ORD-0003184,CUST-002003,2024-06-05,processing,,,AR,CARR-009,Aramex,,3,1060.00,27.22,1087.22
ORD-0003185,CUST-004197,2025-05-29,cancelled,,,JP,,,,3,1254.00,26.53,1280.53
ORD-0003186,CUST-002210,2023-03-08,returned,2023-03-12,2023-03-25,AU,CARR-009,Aramex,,2,856.00,12.55,868.55
ORD-0003187,CUST-000803,2024-11-24,shipped,2024-11-25,,US,CARR-007,Royal Mail,,4,2495.00,15.02,2510.02
ORD-0003188,CUST-004580,2026-02-02,shipped,2026-02-03,,BR,CARR-003,USPS,,4,3338.00,14.36,3352.36
ORD-0003189,CUST-001319,2022-11-30,delivered,2022-12-03,2022-12-08,AR,CARR-008,Loomis,,2,1115.00,10.66,1125.66
ORD-0003190,CUST-003110,2024-10-06,delivered,2024-10-09,2024-10-14,MX,CARR-003,USPS,,3,569.00,6.62,575.62
ORD-0003191,CUST-000545,2026-04-18,processing,,,MX,CARR-009,Aramex,,3,1156.00,13.78,1169.78
ORD-0003192,CUST-000497,2022-11-16,delivered,2022-11-19,2022-11-21,IT,CARR-002,FedEx,,1,492.00,27.00,519.00
ORD-0003193,CUST-000207,2025-12-08,delivered,2025-12-12,2025-12-16,US,CARR-001,UPS,,4,712.00,23.58,735.58
ORD-0003194,CUST-000009,2025-12-29,delivered,2025-12-30,2026-01-03,AU,CARR-007,Royal Mail,,4,729.00,14.45,743.45
ORD-0003195,CUST-003460,2025-12-05,cancelled,,,CL,,,,1,202.00,6.44,208.44
ORD-0003196,CUST-003316,2024-11-29,delivered,2024-12-03,2024-12-15,FR,CARR-009,Aramex,,1,2346.00,18.70,2364.70
ORD-0003197,CUST-000676,2024-05-26,delivered,2024-05-30,2024-06-03,BR,CARR-006,Sedex,,4,765.00,27.03,792.03
ORD-0003198,CUST-003494,2024-12-21,delivered,2024-12-25,2025-01-03,CA,CARR-005,Correios,,1,90.00,20.59,110.59
ORD-0003199,CUST-003650,2025-08-01,processing,,,BR,CARR-005,Correios,PROMO-0002,4,3654.00,27.61,3681.61
ORD-0003200,CUST-000649,2022-12-15,delivered,2022-12-18,2022-12-23,CO,CARR-006,Sedex,,3,1116.00,5.53,1121.53
ORD-0003201,CUST-002698,2023-11-26,processing,,,CA,CARR-004,DHL,,3,474.00,26.08,500.08
ORD-0003202,CUST-000647,2026-01-04,delivered,2026-01-07,2026-01-10,ES,CARR-007,Royal Mail,,3,489.00,18.84,507.84
ORD-0003203,CUST-004018,24/11/2025,delivered,2025-11-27,2025-12-03,US,CARR-003,USPS,,2,273.00,14.25,287.25
ORD-0003204,CUST-000475,2025-03-06,shipped,2025-03-10,,FR,CARR-003,USPS,,2,1392.00,17.25,1409.25
ORD-0003205,CUST-004873,2024-06-29,delivered,2024-07-03,2024-07-14,US,CARR-003,USPS,,4,423.00,16.49,439.49
ORD-0003206,CUST-002548,2025-05-24,shipped,2025-05-28,,AU,CARR-002,FedEx,,1,444.00,23.52,467.52
ORD-0003207,CUST-003749,2025-02-04,returned,2025-02-05,2025-02-09,DE,CARR-004,DHL,,4,3525.00,9.61,3534.61
ORD-0003208,CUST-000879,2025-12-21,processing,,,DE,CARR-009,Aramex,,3,276.00,23.48,299.48
ORD-0003209,CUST-001262,2025-01-13,returned,2025-01-16,2025-01-21,PT,CARR-004,DHL,,4,2644.00,28.52,2672.52
ORD-0003210,CUST-000164,2023-11-14,delivered,2023-11-15,2023-11-18,US,CARR-001,UPS,,4,3523.00,24.27,3547.27
ORD-0003211,CUST-004959,2026-02-06,delivered,2026-02-08,2026-02-17,DE,CARR-005,Correios,,1,279.00,27.57,306.57
ORD-0003212,CUST-000587,11/07/2024,processing,,,ES,CARR-004,DHL,,2,906.00,14.53,920.53
ORD-0003213,CUST-003242,2024-11-05,processing,,,CO,CARR-001,UPS,,1,120.00,38.05,158.05
ORD-0003214,CUST-000670,2024-08-06,delivered,2024-08-08,2024-08-11,FR,CARR-002,FedEx,,4,647.00,16.70,663.70
ORD-0003215,CUST-003336,2022-10-08,processing,,,AU,CARR-003,USPS,,4,627.00,9.72,636.72
ORD-0003216,CUST-004254,2023-03-19,cancelled,,,US,,,PROMO-0035,3,512.00,16.98,528.98
ORD-0003217,CUST-001977,2024-05-22,delivered,2024-05-25,2024-05-29,PT,CARR-007,Royal Mail,,4,1107.00,6.19,1113.19
ORD-0003218,CUST-000441,2023-06-15,cancelled,,,US,,,,4,880.00,9.39,889.39
ORD-0003219,CUST-002615,2025-11-30,shipped,2025-12-03,,CO,CARR-002,FedEx,,4,349.00,27.87,376.87
ORD-0003220,CUST-000090,2024-08-22,processing,,,US,CARR-003,USPS,,4,1816.00,9.71,1825.71
ORD-0003221,CUST-002184,2022-10-28,returned,2022-10-29,2022-11-05,JP,CARR-009,Aramex,,1,75.00,16.45,91.45
ORD-0003222,CUST-001713,2025-07-01,returned,2025-07-03,2025-07-10,DE,CARR-009,Aramex,,2,139.00,36.28,175.28
ORD-0003223,CUST-002909,2025-10-15,delivered,2025-10-19,2025-10-22,DE,CARR-001,UPS,,3,1421.00,27.44,1448.44
ORD-0003224,CUST-003061,2026-04-20,shipped,2026-04-24,,FR,CARR-006,Sedex,,3,621.00,14.28,635.28
ORD-0003225,CUST-004068,2025-11-04,processing,,,BR,CARR-006,Sedex,,3,1007.00,13.32,1020.32
ORD-0003226,CUST-003446,2025-12-20,delivered,2025-12-24,2025-12-29,US,CARR-003,USPS,,1,29.00,14.16,43.16
ORD-0003227,CUST-003407,2023-10-17,returned,2023-10-18,2023-10-24,DE,CARR-008,Loomis,,4,386.00,18.39,404.39
ORD-0003228,CUST-000082,2024-02-22,processing,,,US,CARR-001,UPS,,3,821.00,37.18,858.18
ORD-0003229,CUST-000545,2022-12-26,delivered,2022-12-27,2022-12-29,MX,CARR-002,FedEx,,1,564.00,22.96,586.96
ORD-0003230,CUST-000957,2025-09-19,delivered,2025-09-23,2025-09-25,DE,CARR-002,FedEx,,4,1102.00,32.76,1134.76
ORD-0003231,CUST-000496,2023-12-01,delivered,2023-12-04,2023-12-09,IT,CARR-003,USPS,,4,655.00,31.28,686.28
ORD-0003232,CUST-004419,2025-11-28,delivered,2025-12-02,2025-12-05,DE,CARR-001,UPS,,4,2679.00,23.90,2702.90
ORD-0003233,CUST-002541,2024-08-30,delivered,2024-09-01,2024-09-11,US,CARR-003,USPS,,1,216.00,18.00,234.00
ORD-0003234,CUST-003901,15/07/2025,processing,,,US,CARR-001,UPS,,2,2333.00,7.81,2340.81
ORD-0003235,CUST-004797,2026-04-10,delivered,2026-04-13,2026-04-16,US,CARR-002,FedEx,,2,348.00,31.50,379.50
ORD-0003236,CUST-004444,2025-09-08,delivered,2025-09-11,2025-09-19,MX,CARR-003,USPS,,2,406.00,20.92,426.92
ORD-0003237,CUST-004966,2022-11-06,delivered,2022-11-10,2022-11-15,US,CARR-008,Loomis,,2,92.00,5.46,97.46
ORD-0003238,CUST-002186,2025-12-03,delivered,2025-12-07,2025-12-11,IT,CARR-010,SF Express,,1,92.00,10.61,102.61
ORD-0003239,CUST-001910,2024-12-10,delivered,2024-12-12,2024-12-16,GB,CARR-010,SF Express,,2,1077.00,4.29,1081.29
ORD-0003240,CUST-003872,2025-03-27,delivered,2025-03-28,2025-04-04,DE,CARR-009,Aramex,,4,953.00,17.45,970.45
ORD-0003241,CUST-001738,2024-07-23,delivered,2024-07-26,2024-08-04,BR,CARR-005,Correios,,4,4395.00,19.82,4414.82
ORD-0003242,CUST-002067,2024-12-18,returned,2024-12-21,2024-12-26,DE,CARR-008,Loomis,,2,1210.00,31.78,1241.78
ORD-0003243,CUST-001996,30/11/2024,returned,2024-12-04,2024-12-09,GB,CARR-004,DHL,,3,866.00,25.95,891.95
ORD-0003244,CUST-004662,2024-12-30,delivered,2025-01-02,2025-01-06,US,CARR-001,UPS,,4,2190.00,19.91,2209.91
ORD-0003245,CUST-000116,2024-11-25,delivered,2024-11-26,2024-12-01,ES,CARR-003,USPS,,1,927.00,8.88,935.88
ORD-0003246,CUST-003191,2025-11-25,returned,2025-11-26,2025-11-29,AR,CARR-007,Royal Mail,,4,1250.00,29.03,1279.03
ORD-0003247,CUST-000752,2026-01-23,returned,2026-01-24,2026-01-28,CA,CARR-004,DHL,,2,239.00,18.25,257.25
ORD-0003248,CUST-003209,2024-04-14,shipped,2024-04-15,,US,CARR-001,UPS,,1,2091.00,30.35,2121.35
ORD-0003249,CUST-003414,2025-06-01,cancelled,,,US,,,,3,649.00,21.98,670.98
ORD-0003250,CUST-002744,2024-03-30,returned,2024-04-01,2024-04-04,GB,CARR-007,Royal Mail,PROMO-0028,4,623.00,19.70,642.70
ORD-0003251,CUST-004415,2025-12-01,processing,,,GB,CARR-008,Loomis,,4,2450.00,31.41,2481.41
ORD-0003252,CUST-001618,2024-11-03,delivered,2024-11-05,2024-11-07,US,CARR-002,FedEx,,4,1670.00,11.45,1681.45
ORD-0003253,CUST-001963,2024-07-23,cancelled,,,US,,,,1,198.00,18.25,216.25
ORD-0003254,CUST-003431,2022-02-26,processing,,,MX,CARR-004,DHL,,2,2514.00,18.01,2532.01
ORD-0003255,CUST-002645,2022-11-30,shipped,2022-12-02,,PT,CARR-004,DHL,,1,1174.00,24.13,1198.13
ORD-0003256,CUST-002015,2025-07-04,shipped,2025-07-06,,US,CARR-005,Correios,,2,654.00,18.02,672.02
ORD-0003257,CUST-002787,23/12/2023,shipped,2023-12-24,,FR,CARR-009,Aramex,,3,492.00,9.73,501.73
ORD-0003258,CUST-003331,2025-11-23,processing,,,GB,CARR-007,Royal Mail,,1,69.00,10.07,79.07
ORD-0003259,CUST-000343,2025-03-10,returned,2025-03-13,2025-03-22,DE,CARR-005,Correios,,3,1492.00,20.01,1512.01
ORD-0003260,CUST-000334,2022-11-24,delivered,2022-11-26,2022-11-28,US,CARR-002,FedEx,,2,3225.00,22.95,3247.95
