payment_id,order_id,method,status,amount,currency,paid_at
PAY-0003608,ORD-0003608,credit_card,captured,1831.25,USD,2025-12-01 18:32:55
PAY-0003609,ORD-0003609,debit_card,captured,214.53,USD,2025-04-12 01:16:49
PAY-0003610,ORD-0003610,crypto,captured,2429.50,USD,2025-07-15 18:47:17
PAY-0003611,ORD-0003611,google_pay,captured,523.41,USD,2024-07-04 01:07:46
PAY-0003612,ORD-0003612,google_pay,captured,409.01,USD,2025-04-23 17:00:11
PAY-0003613,ORD-0003613,credit_card,refunded,166.17,USD,2023-12-10 05:45:53
PAY-0003614,ORD-0003614,debit_card,captured,3183.63,USD,2025-07-20 06:36:58
PAY-0003615,ORD-0003615,paypal,refunded,1640.95,USD,2023-10-21 23:50:27
PAY-0003616,ORD-0003616,credit_card,chargeback,244.18,USD,2025-12-04 14:12:08
PAY-0003617,ORD-0003617,credit_card,refunded,539.56,USD,2023-04-25 14:05:11
PAY-0003618,ORD-0003618,crypto,captured,161.30,USD,2025-11-14 04:31:18
PAY-0003619,ORD-0003619,debit_card,captured,1720.55,USD,2024-11-29 16:06:37
PAY-0003620,ORD-0003620,credit_card,chargeback,199.95,USD,2025-03-11 05:26:28
PAY-0003621,ORD-0003621,debit_card,captured,546.66,USD,2025-09-16 12:00:01
PAY-0003622,ORD-0003622,credit_card,captured,388.55,USD,2022-02-25 21:53:02
PAY-0003623,ORD-0003623,credit_card,captured,811.23,USD,2025-12-01 07:36:29
PAY-0003624,ORD-0003624,credit_card,captured,432.59,USD,2022-12-24 21:48:57
PAY-0003625,ORD-0003625,pix,captured,130.97,USD,2024-03-02 19:27:23
PAY-0003626,ORD-0003626,credit_card,captured,1539.26,USD,2026-03-08 14:10:22
PAY-0003627,ORD-0003627,credit_card,captured,71.77,USD,2023-01-14 22:09:46
PAY-0003628,ORD-0003628,apple_pay,captured,1110.95,USD,2026-04-01 07:46:12
PAY-0003629,ORD-0003629,apple_pay,refunded,1335.94,USD,2025-03-04 12:05:23
PAY-0003630,ORD-0003630,credit_card,captured,1763.55,USD,2024-12-15 03:24:23
PAY-0003631,ORD-0003631,crypto,chargeback,588.21,USD,2026-02-12 14:00:43
PAY-0003632,ORD-0003632,credit_card,captured,3665.78,USD,2024-11-09 05:31:47
PAY-0003633,ORD-0003633,credit_card,captured,432.31,USD,2023-10-13 20:03:43
PAY-0003634,ORD-0003634,boleto,captured,1021.88,USD,2024-08-11 10:16:37
PAY-0003635,ORD-0003635,crypto,captured,91.26,USD,2026-02-26 20:15:52
PAY-0003636,ORD-0003636,debit_card,captured,1093.00,USD,2024-10-22 18:48:24
PAY-0003637,ORD-0003637,google_pay,captured,470.03,USD,2025-12-09 18:34:36
PAY-0003638,ORD-0003638,crypto,captured,802.70,USD,2025-11-07 19:45:56
PAY-0003639,ORD-0003639,debit_card,captured,2227.65,USD,2023-01-18 22:05:19
PAY-0003640,ORD-0003640,apple_pay,captured,1351.83,USD,2024-05-24 08:26:24
PAY-0003641,ORD-0003641,credit_card,captured,1458.72,USD,2022-11-25 22:01:54
PAY-0003642,ORD-0003642,credit_card,captured,265.49,USD,2025-02-02 18:47:00
PAY-0003643,ORD-0003643,pix,captured,1829.81,USD,2024-01-08 09:21:36
PAY-0003644,ORD-0003644,paypal,captured,626.78,USD,2026-01-08 19:26:07
PAY-0003645,ORD-0003645,debit_card,captured,3878.96,USD,2024-12-23 10:38:30
PAY-0003646,ORD-0003646,credit_card,captured,2251.09,USD,2025-04-23 22:20:23
PAY-0003647,ORD-0003647,crypto,captured,582.77,USD,2024-12-28 13:55:00
PAY-0003648,ORD-0003648,credit_card,captured,3554.65,USD,2025-09-05 03:10:35
PAY-0003649,ORD-0003649,credit_card,captured,557.32,USD,2025-10-07 08:37:40
PAY-0003650,ORD-0003650,credit_card,captured,2741.66,USD,2023-12-03 15:10:53
PAY-0003651,ORD-0003651,debit_card,captured,3668.72,USD,2025-03-23 08:58:48
PAY-0003652,ORD-0003652,crypto,captured,778.47,USD,2023-05-06 07:18:51
PAY-0003653,ORD-0003653,credit_card,captured,127.02,USD,2023-04-05 22:44:14
PAY-0003654,ORD-0003654,debit_card,captured,982.44,USD,2025-11-26 19:20:33
PAY-0003655,ORD-0003655,boleto,captured,904.79,USD,2025-02-17 15:38:55
PAY-0003656,ORD-0003656,credit_card,refunded,640.21,USD,2022-11-26 02:02:49
PAY-0003657,ORD-0003657,boleto,captured,312.95,USD,2024-07-13 02:35:55
PAY-0003658,ORD-0003658,credit_card,refunded,1863.12,USD,2025-11-25 09:28:36
PAY-0003659,ORD-0003659,pix,captured,299.89,USD,2022-11-30 08:33:48
PAY-0003660,ORD-0003660,crypto,captured,3441.54,USD,2024-07-07 22:35:54
PAY-0003661,ORD-0003661,pix,refunded,1440.96,USD,2025-12-10 00:04:41
PAY-0003662,ORD-0003662,credit_card,captured,129.77,USD,2025-11-29 05:10:51
PAY-0003663,ORD-0003663,apple_pay,captured,254.48,USD,2023-12-28 02:01:14
PAY-0003664,ORD-0003664,credit_card,captured,312.12,USD,2024-07-27 08:01:54
PAY-0003665,ORD-0003665,crypto,captured,3263.51,USD,2025-12-24 15:14:29
PAY-0003666,ORD-0003666,credit_card,captured,1766.77,USD,2024-07-22 11:49:35
PAY-0003667,ORD-0003667,pix,captured,1080.32,USD,2023-08-03 13:29:36
PAY-0003668,ORD-0003668,debit_card,refunded,702.96,USD,2024-01-30 21:37:19
PAY-0003669,ORD-0003669,crypto,chargeback,1765.43,USD,2024-02-02 06:47:50
PAY-0003670,ORD-0003670,paypal,captured,4346.36,USD,2023-01-05 20:42:40
PAY-0003671,ORD-0003671,credit_card,captured,2414.67,USD,2025-01-20 14:53:13
PAY-0003672,ORD-0003672,credit_card,captured,220.81,USD,2025-09-16 11:53:12
PAY-0003673,ORD-0003673,credit_card,refunded,1197.57,USD,2022-11-27 21:09:53
PAY-0003674,ORD-0003674,credit_card,captured,1354.03,USD,2022-12-18 10:10:59
PAY-0003675,ORD-0003675,crypto,captured,1516.34,USD,2025-12-30 09:14:07
PAY-0003676,ORD-0003676,crypto,failed,51.78,USD,2025-05-18 05:03:07
PAY-0003677,ORD-0003677,credit_card,captured,328.54,USD,2025-11-14 21:46:31
PAY-0003678,ORD-0003678,credit_card,captured,162.52,USD,2024-12-12 03:18:45
PAY-0003679,ORD-0003679,crypto,captured,2366.51,USD,2022-06-11 13:38:32
PAY-0003680,ORD-0003680,credit_card,captured,500.20,USD,2023-12-29 06:10:48
PAY-0003682,ORD-0003682,pix,chargeback,2557.86,USD,2024-11-23 07:36:16
PAY-0003683,ORD-0003683,credit_card,captured,1047.48,USD,2025-12-19 14:01:23
PAY-0003684,ORD-0003684,debit_card,captured,1894.11,USD,2023-12-20 07:53:09
PAY-0003685,ORD-0003685,crypto,captured,1108.11,USD,2025-12-01 02:15:27
PAY-0003686,ORD-0003686,debit_card,chargeback,147.15,USD,2025-06-21 17:44:47
PAY-0003687,ORD-0003687,pix,captured,1997.98,USD,2025-12-25 20:05:43
PAY-0003688,ORD-0003688,credit_card,captured,843.83,USD,2025-11-27 23:30:45
PAY-0003689,ORD-0003689,debit_card,chargeback,972.93,USD,2025-10-07 01:04:31
PAY-0003690,ORD-0003690,credit_card,captured,199.67,USD,2024-02-02 10:19:22
PAY-0003691,ORD-0003691,debit_card,captured,2097.64,USD,2023-11-22 10:41:48
PAY-0003692,ORD-0003692,apple_pay,captured,2362.69,USD,2023-03-20 06:42:52
PAY-0003693,ORD-0003693,debit_card,captured,288.81,USD,2024-02-03 08:41:59
PAY-0003694,ORD-0003694,debit_card,captured,1593.87,USD,2023-06-13 02:22:36
PAY-0003695,ORD-0003695,paypal,captured,893.29,USD,2024-07-12 09:51:41
PAY-0003696,ORD-0003696,credit_card,captured,1019.66,USD,2024-08-10 07:29:08
PAY-0003697,ORD-0003697,debit_card,captured,856.73,USD,2022-10-25 01:04:43
PAY-0003698,ORD-0003698,debit_card,captured,459.79,USD,2023-04-09 10:43:01
PAY-0003699,ORD-0003699,paypal,chargeback,89.73,USD,2025-08-31 23:09:53
PAY-0003700,ORD-0003700,crypto,captured,1831.01,USD,2023-10-12 05:08:47
PAY-0003701,ORD-0003701,credit_card,captured,624.87,USD,2024-12-01 05:17:06
PAY-0003702,ORD-0003702,boleto,captured,309.47,USD,2023-05-15 05:50:18
PAY-0003703,ORD-0003703,boleto,captured,608.90,USD,2024-12-30 20:28:56
PAY-0003704,ORD-0003704,debit_card,captured,1152.15,USD,2024-07-11 05:27:46
PAY-0003705,ORD-0003705,crypto,captured,294.06,USD,2025-12-01 05:27:19
PAY-0003706,ORD-0003706,apple_pay,captured,316.16,USD,2025-09-19 05:22:40
PAY-0003707,ORD-0003707,apple_pay,captured,554.58,USD,2023-11-12 17:40:26
PAY-0003708,ORD-0003708,crypto,refunded,1382.68,USD,2025-12-20 19:06:35
PAY-0003709,ORD-0003709,debit_card,captured,836.63,USD,2022-07-17 14:42:22
PAY-0003710,ORD-0003710,credit_card,captured,507.14,USD,2025-12-26 11:52:31
PAY-0003711,ORD-0003711,credit_card,captured,249.45,USD,2024-01-25 11:54:44
PAY-0003712,ORD-0003712,debit_card,captured,590.81,USD,2022-04-22 10:14:25
PAY-0003713,ORD-0003713,boleto,captured,317.90,USD,2025-08-22 15:41:58
PAY-0003715,ORD-0003715,debit_card,captured,330.54,USD,2025-01-13 06:14:44
PAY-0003716,ORD-0003716,credit_card,captured,1124.82,USD,2022-04-21 01:41:50
PAY-0003717,ORD-0003717,paypal,captured,487.11,USD,2025-07-08 03:29:58
PAY-0003718,ORD-0003718,credit_card,captured,275.66,USD,2024-12-10 15:40:57
PAY-0003719,ORD-0003719,credit_card,captured,2821.29,USD,2023-04-23 02:44:09
PAY-0003720,ORD-0003720,crypto,captured,2772.52,USD,2025-04-09 04:34:52
PAY-0003721,ORD-0003721,crypto,captured,1346.72,USD,2024-08-29 08:30:22
PAY-0003722,ORD-0003722,boleto,refunded,1401.49,USD,2025-11-29 00:23:38
PAY-0003723,ORD-0003723,paypal,captured,163.81,USD,2025-12-08 14:56:35
PAY-0003724,ORD-0003724,credit_card,captured,389.42,USD,2022-02-06 08:42:09
PAY-0003725,ORD-0003725,crypto,refunded,537.34,USD,2024-12-16 16:36:50
PAY-0003726,ORD-0003726,boleto,captured,459.49,USD,2025-11-24 06:27:15
PAY-0003727,ORD-0003727,crypto,refunded,189.16,USD,2024-12-16 18:42:13
PAY-0003728,ORD-0003728,debit_card,captured,188.63,USD,2024-12-04 02:47:18
PAY-0003729,ORD-0003729,google_pay,refunded,133.37,USD,2025-11-30 09:31:24
PAY-0003730,ORD-0003730,apple_pay,captured,678.22,USD,2023-05-07 07:45:43
PAY-0003731,ORD-0003731,credit_card,captured,886.76,USD,2024-11-13 01:27:31
PAY-0003732,ORD-0003732,pix,failed,601.73,USD,2023-11-24 20:00:20
PAY-0003733,ORD-0003733,credit_card,captured,420.83,USD,2024-12-12 11:39:49
PAY-0003734,ORD-0003734,apple_pay,refunded,831.25,USD,2025-02-07 23:40:04
PAY-0003735,ORD-0003735,debit_card,captured,935.21,USD,2026-01-02 15:48:44
PAY-0003736,ORD-0003736,boleto,captured,944.96,USD,2025-12-03 02:51:46
PAY-0003737,ORD-0003737,google_pay,captured,736.88,USD,2025-11-11 20:09:38
PAY-0003738,ORD-0003738,paypal,captured,2083.26,USD,2026-02-19 03:27:18
PAY-0003739,ORD-0003739,credit_card,captured,683.00,USD,2025-12-09 14:24:23
PAY-0003740,ORD-0003740,paypal,captured,239.53,USD,2025-11-27 17:02:47
PAY-0003741,ORD-0003741,debit_card,captured,293.23,USD,2023-09-25 02:12:46
PAY-0003742,ORD-0003742,crypto,captured,1476.59,USD,2022-11-25 12:49:38
PAY-0003743,ORD-0003743,debit_card,refunded,342.88,USD,2025-11-30 21:09:51
PAY-0003744,ORD-0003744,crypto,captured,134.90,USD,2023-10-14 02:45:50
PAY-0003745,ORD-0003745,credit_card,captured,385.07,USD,2024-09-09 03:20:25
PAY-0003746,ORD-0003746,google_pay,refunded,562.86,USD,2025-02-26 00:17:00
PAY-0003747,ORD-0003747,credit_card,captured,352.11,USD,2026-01-09 12:21:29
PAY-0003748,ORD-0003748,google_pay,captured,246.40,USD,2025-11-29 07:49:15
PAY-0003749,ORD-0003749,pix,captured,1614.46,USD,2022-10-12 06:49:08
PAY-0003750,ORD-0003750,google_pay,captured,2060.03,USD,2024-03-04 16:38:07
PAY-0003751,ORD-0003751,credit_card,captured,1503.19,USD,2024-09-02 15:28:43
PAY-0003752,ORD-0003752,credit_card,captured,1873.13,USD,2022-12-20 15:44:02
PAY-0003753,ORD-0003753,credit_card,captured,987.33,USD,2023-07-10 04:49:45
PAY-0003754,ORD-0003754,boleto,chargeback,237.75,USD,2023-11-28 01:31:47
PAY-0003755,ORD-0003755,pix,captured,169.89,USD,2023-09-23 16:23:06
PAY-0003756,ORD-0003756,credit_card,chargeback,2466.51,USD,2024-05-21 11:43:56
PAY-0003757,ORD-0003757,credit_card,captured,529.54,USD,2023-03-31 00:35:15
PAY-0003758,ORD-0003758,credit_card,captured,2709.62,USD,2023-11-24 07:50:11
PAY-0003759,ORD-0003759,apple_pay,captured,1545.86,USD,2023-04-08 06:53:32
PAY-0003760,ORD-0003760,pix,captured,1009.59,USD,2024-12-17 18:09:49
PAY-0003761,ORD-0003761,credit_card,captured,166.63,USD,2025-07-14 01:56:56
PAY-0003762,ORD-0003762,credit_card,captured,302.36,USD,2022-03-02 22:41:20
PAY-0003763,ORD-0003763,pix,refunded,1370.88,USD,2025-12-13 06:13:35
PAY-0003764,ORD-0003764,debit_card,captured,2047.14,USD,2025-12-05 13:28:51
PAY-0003765,ORD-0003765,debit_card,captured,2579.54,USD,2024-11-24 05:08:36
PAY-0003766,ORD-0003766,credit_card,captured,86.21,USD,2024-12-06 16:09:41
PAY-0003767,ORD-0003767,debit_card,captured,2005.36,USD,2023-08-10 10:34:41
PAY-0003768,ORD-0003768,debit_card,captured,398.09,USD,2023-02-22 14:04:35
PAY-0003769,ORD-0003769,credit_card,captured,601.20,USD,2025-11-30 14:05:25
PAY-0003770,ORD-0003770,debit_card,captured,633.93,USD,2024-12-06 17:44:39
PAY-0003771,ORD-0003771,paypal,refunded,431.24,USD,2024-11-08 19:13:12
PAY-0003772,ORD-0003772,debit_card,captured,1997.94,USD,2025-11-28 15:11:28
PAY-0003773,ORD-0003773,google_pay,captured,3309.53,USD,2025-12-21 23:58:33
PAY-0003774,ORD-0003774,pix,chargeback,148.34,USD,2025-07-20 09:16:54
PAY-0003775,ORD-0003775,paypal,captured,528.97,USD,2026-01-25 04:04:33
PAY-0003776,ORD-0003776,credit_card,captured,2002.20,USD,2023-11-24 19:46:36
PAY-0003777,ORD-0003777,google_pay,captured,1411.17,USD,2022-11-24 11:40:55
PAY-0003778,ORD-0003778,apple_pay,captured,555.43,USD,2025-11-30 10:56:14
PAY-0003779,ORD-0003779,apple_pay,captured,325.26,USD,2025-01-27 19:40:20
PAY-0003780,ORD-0003780,apple_pay,captured,752.92,USD,2025-12-07 20:07:21
PAY-0003781,ORD-0003781,credit_card,captured,216.20,USD,2023-11-29 21:31:02
PAY-0003782,ORD-0003782,credit_card,captured,177.25,USD,2024-07-14 15:16:19
PAY-0003783,ORD-0003783,credit_card,captured,2460.69,USD,2024-06-02 01:17:42
PAY-0003784,ORD-0003784,credit_card,captured,1215.56,USD,2024-12-26 22:51:36
PAY-0003785,ORD-0003785,credit_card,chargeback,1582.83,USD,2022-03-18 22:31:48
PAY-0003786,ORD-0003786,credit_card,captured,1715.15,USD,2022-11-28 23:50:23
PAY-0003787,ORD-0003787,credit_card,refunded,428.97,USD,2024-03-26 10:08:05
PAY-0003788,ORD-0003788,credit_card,captured,904.69,USD,2023-03-23 00:35:25
PAY-0003789,ORD-0003789,debit_card,failed,407.81,USD,2025-11-25 14:30:33
PAY-0003790,ORD-0003790,credit_card,refunded,77.72,USD,2022-07-30 10:46:45
PAY-0003791,ORD-0003791,credit_card,captured,2561.01,USD,2023-09-24 15:22:12
PAY-0003792,ORD-0003792,crypto,chargeback,719.08,USD,2023-09-07 17:30:41
PAY-0003793,ORD-0003793,google_pay,refunded,1051.07,USD,2026-03-20 13:46:51
PAY-0003794,ORD-0003794,apple_pay,captured,2066.27,USD,2022-11-24 21:45:41
PAY-0003795,ORD-0003795,boleto,refunded,1930.88,USD,2024-12-29 16:31:37
PAY-0003796,ORD-0003796,credit_card,captured,391.10,USD,2025-11-26 05:45:22
PAY-0003797,ORD-0003797,credit_card,captured,446.84,USD,2024-11-25 10:43:28
PAY-0003798,ORD-0003798,google_pay,captured,3218.17,USD,2025-11-30 12:07:11
PAY-0003799,ORD-0003799,credit_card,captured,158.29,USD,2025-11-25 04:49:09
PAY-0003800,ORD-0003800,paypal,chargeback,1267.48,USD,2023-03-25 17:26:01
PAY-0003801,ORD-0003801,credit_card,chargeback,343.84,USD,2022-01-28 21:33:05
PAY-0003802,ORD-0003802,debit_card,captured,443.88,USD,2023-08-19 10:02:42
PAY-0003803,ORD-0003803,pix,captured,1017.61,USD,2026-03-14 14:49:29
PAY-0003804,ORD-0003804,pix,captured,1058.85,USD,2024-12-01 20:54:37
PAY-0003805,ORD-0003805,credit_card,captured,933.25,USD,2024-05-28 05:39:09
PAY-0003806,ORD-0003806,pix,chargeback,96.46,USD,2023-03-29 08:33:02
PAY-0003807,ORD-0003807,debit_card,captured,112.12,USD,2023-11-27 21:02:28
PAY-0003808,ORD-0003808,crypto,captured,1415.74,USD,2025-09-22 23:25:53
PAY-0003809,ORD-0003809,credit_card,captured,746.69,USD,2025-07-16 22:57:54
PAY-0003810,ORD-0003810,crypto,captured,524.40,USD,2025-07-14 20:18:49
PAY-0003811,ORD-0003811,paypal,refunded,2028.57,USD,2026-03-08 03:31:42
PAY-0003812,ORD-0003812,credit_card,captured,39.62,USD,2022-11-27 07:52:15
PAY-0003813,ORD-0003813,google_pay,captured,371.89,USD,2025-12-17 01:28:05
PAY-0003814,ORD-0003814,paypal,captured,319.49,USD,2025-07-24 01:08:58
PAY-0003815,ORD-0003815,apple_pay,captured,2942.73,USD,2023-12-05 23:27:22
PAY-0003816,ORD-0003816,credit_card,captured,1967.89,USD,2026-02-05 21:25:38
PAY-0003817,ORD-0003817,credit_card,captured,705.50,USD,2024-11-08 15:12:15
PAY-0003818,ORD-0003818,credit_card,captured,1399.86,USD,2024-11-24 01:00:08
PAY-0003819,ORD-0003819,credit_card,captured,324.72,USD,2025-12-24 14:28:07
PAY-0003820,ORD-0003820,pix,refunded,2227.69,USD,2026-04-20 11:34:36
PAY-0003821,ORD-0003821,boleto,captured,723.34,USD,2022-12-06 17:47:28
PAY-0003822,ORD-0003822,credit_card,captured,1545.57,USD,2025-01-19 03:27:45
PAY-0003823,ORD-0003823,pix,captured,2137.09,USD,2026-01-29 19:23:01
PAY-0003824,ORD-0003824,paypal,captured,1118.73,USD,2022-12-01 18:33:59
PAY-0003825,ORD-0003825,apple_pay,captured,423.45,USD,2025-10-31 14:57:18
PAY-0003826,ORD-0003826,boleto,refunded,1241.62,USD,2023-08-15 12:00:59
PAY-0003827,ORD-0003827,pix,captured,106.92,USD,2024-04-28 22:46:03
PAY-0003828,ORD-0003828,debit_card,captured,1409.63,USD,2026-03-07 20:52:49
PAY-0003829,ORD-0003829,boleto,refunded,1690.48,USD,2024-07-19 22:10:53
PAY-0003830,ORD-0003830,credit_card,captured,3679.06,USD,2024-11-24 09:53:48
PAY-0003831,ORD-0003831,debit_card,captured,324.34,USD,2025-02-12 14:30:55
PAY-0003832,ORD-0003832,boleto,refunded,1882.11,USD,2025-07-08 03:36:06
PAY-0003833,ORD-0003833,apple_pay,captured,166.50,USD,2025-06-11 10:14:13
PAY-0003834,ORD-0003834,debit_card,captured,866.00,USD,2025-07-11 00:50:37
PAY-0003835,ORD-0003835,credit_card,captured,1791.84,USD,2025-11-25 09:02:51
PAY-0003836,ORD-0003836,apple_pay,captured,304.34,USD,2023-04-09 15:40:57
PAY-0003837,ORD-0003837,google_pay,captured,2490.77,USD,2023-08-20 15:52:24
PAY-0003838,ORD-0003838,google_pay,refunded,783.75,USD,2022-11-27 22:29:15
PAY-0003839,ORD-0003839,crypto,chargeback,2421.87,USD,2024-12-24 04:25:06
PAY-0003840,ORD-0003840,credit_card,failed,1026.42,USD,2023-11-30 21:40:05
PAY-0003841,ORD-0003841,credit_card,captured,1120.57,USD,2023-11-30 11:38:59
PAY-0003842,ORD-0003842,credit_card,captured,996.28,USD,2023-05-09 03:31:56
PAY-0003843,ORD-0003843,debit_card,captured,1798.12,USD,2024-03-05 22:45:02
PAY-0003844,ORD-0003844,google_pay,captured,652.01,USD,2024-11-11 23:11:43
PAY-0003845,ORD-0003845,google_pay,failed,303.93,USD,2026-03-07 23:10:32
PAY-0003846,ORD-0003846,apple_pay,captured,1020.33,USD,2025-10-08 19:52:32
PAY-0003847,ORD-0003847,credit_card,captured,799.95,USD,2025-11-30 17:04:46
PAY-0003848,ORD-0003848,pix,chargeback,1337.94,USD,2026-04-09 20:56:20
PAY-0003849,ORD-0003849,google_pay,captured,1179.28,USD,2024-07-11 20:49:38
PAY-0003850,ORD-0003850,credit_card,chargeback,134.76,USD,2023-11-29 23:25:29
PAY-0003851,ORD-0003851,crypto,chargeback,185.29,USD,2024-04-14 06:06:56
PAY-0003852,ORD-0003852,credit_card,captured,46.18,USD,2023-11-24 21:44:11
PAY-0003853,ORD-0003853,debit_card,captured,183.14,USD,2024-07-26 19:06:28
PAY-0003854,ORD-0003854,debit_card,captured,2386.80,USD,2026-04-26 20:45:42
PAY-0003855,ORD-0003855,credit_card,captured,1185.74,USD,2023-11-28 05:18:25
PAY-0003856,ORD-0003856,credit_card,captured,170.67,USD,2022-07-06 13:29:42
PAY-0003857,ORD-0003857,boleto,captured,66.97,USD,2023-04-09 18:02:41
PAY-0003858,ORD-0003858,pix,captured,628.95,USD,2023-12-05 17:10:38
PAY-0003859,ORD-0003859,google_pay,captured,1261.38,USD,2023-07-11 22:58:23
PAY-0003860,ORD-0003860,credit_card,captured,2029.73,USD,2023-09-03 23:12:32
PAY-0003861,ORD-0003861,credit_card,captured,4023.30,USD,2023-12-16 19:29:43
PAY-0003862,ORD-0003862,crypto,captured,595.72,USD,2022-12-09 10:51:58
PAY-0003863,ORD-0003863,crypto,captured,1302.77,USD,2024-11-27 20:40:59
PAY-0003864,ORD-0003864,google_pay,captured,2186.86,USD,2022-07-28 21:32:58
PAY-0003865,ORD-0003865,credit_card,captured,1075.03,USD,2024-11-28 11:04:37
PAY-0003866,ORD-0003866,debit_card,captured,2129.79,USD,2025-07-21 17:01:35
PAY-0003867,ORD-0003867,google_pay,captured,160.22,USD,2023-07-20 10:34:08
PAY-0003868,ORD-0003868,debit_card,captured,69.04,USD,2023-12-04 20:58:48
PAY-0003869,ORD-0003869,pix,captured,1396.42,USD,2023-04-17 04:23:05
PAY-0003870,ORD-0003870,credit_card,refunded,400.59,USD,2024-12-21 16:22:08
PAY-0003871,ORD-0003871,google_pay,refunded,4583.98,USD,2024-07-29 22:49:01
PAY-0003872,ORD-0003872,crypto,captured,2452.60,USD,2024-01-05 15:58:54
PAY-0003873,ORD-0003873,google_pay,captured,1484.95,USD,2025-03-10 01:05:32
PAY-0003874,ORD-0003874,credit_card,captured,1532.26,USD,2022-12-04 04:59:07
PAY-0003875,ORD-0003875,debit_card,captured,3764.06,USD,2024-08-17 22:43:59
PAY-0003876,ORD-0003876,credit_card,captured,867.04,USD,2022-09-30 11:12:51
PAY-0003877,ORD-0003877,boleto,chargeback,752.08,USD,2023-11-30 15:11:38
PAY-0003878,ORD-0003878,credit_card,captured,4298.76,USD,2024-07-19 14:22:34
PAY-0003879,ORD-0003879,google_pay,captured,1077.32,USD,2024-12-26 11:38:45
PAY-0003880,ORD-0003880,debit_card,captured,2452.15,USD,2022-12-23 05:56:51
PAY-0003881,ORD-0003881,paypal,captured,559.72,USD,2023-06-29 09:30:12
PAY-0003882,ORD-0003882,crypto,captured,1333.80,USD,2025-12-28 03:51:35
PAY-0003883,ORD-0003883,credit_card,captured,326.20,USD,2024-11-25 00:14:03
PAY-0003884,ORD-0003884,credit_card,captured,1969.18,USD,2022-07-07 04:03:52
PAY-0003885,ORD-0003885,apple_pay,captured,427.35,USD,2022-05-10 14:17:04
PAY-0003886,ORD-0003886,google_pay,captured,126.28,USD,2022-01-10 17:16:53
PAY-0003887,ORD-0003887,credit_card,captured,2295.89,USD,2023-04-27 11:22:16
PAY-0003888,ORD-0003888,credit_card,captured,1100.71,USD,2026-04-27 13:34:48
PAY-0003889,ORD-0003889,credit_card,captured,1286.25,USD,2022-07-01 00:22:33
PAY-0003890,ORD-0003890,boleto,captured,37.99,USD,2023-07-27 03:26:56
PAY-0003891,ORD-0003891,debit_card,captured,487.17,USD,2024-09-16 01:46:36
PAY-0003892,ORD-0003892,debit_card,captured,1110.47,USD,2024-01-04 11:35:31
PAY-0003893,ORD-0003893,google_pay,chargeback,439.69,USD,2025-08-17 11:29:53
PAY-0003894,ORD-0003894,crypto,captured,572.68,USD,2023-10-22 03:32:39
PAY-0003895,ORD-0003895,debit_card,captured,119.30,USD,2024-12-11 07:08:27
PAY-0003896,ORD-0003896,debit_card,refunded,1099.07,USD,2025-08-20 01:50:36
PAY-0003897,ORD-0003897,credit_card,captured,315.40,USD,2025-11-27 05:46:38
PAY-0003898,ORD-0003898,debit_card,captured,1452.94,USD,2025-08-10 15:49:03
PAY-0003899,ORD-0003899,debit_card,captured,119.21,USD,2024-12-29 12:03:01
PAY-0003900,ORD-0003900,credit_card,captured,1391.62,USD,2025-12-19 12:35:19
PAY-0003901,ORD-0003901,apple_pay,chargeback,1831.86,USD,2025-07-26 15:04:12
PAY-0003902,ORD-0003902,credit_card,captured,35.22,USD,2025-10-23 17:03:08
PAY-0003903,ORD-0003903,debit_card,refunded,143.61,USD,2025-05-25 20:42:56
PAY-0003904,ORD-0003904,crypto,captured,1093.48,USD,2025-11-25 05:45:05
PAY-0003905,ORD-0003905,google_pay,captured,1434.65,USD,2025-04-26 05:30:51
PAY-0003906,ORD-0003906,credit_card,captured,52.31,USD,2022-12-01 23:29:05
PAY-0003907,ORD-0003907,debit_card,refunded,1316.28,USD,2025-11-25 22:01:18
PAY-0003908,ORD-0003908,credit_card,captured,1875.93,USD,2024-06-28 16:17:35
PAY-0003909,ORD-0003909,apple_pay,captured,3290.34,USD,2025-03-10 22:58:58
PAY-0003910,ORD-0003910,credit_card,captured,2184.05,USD,2024-11-01 02:01:54
PAY-0003911,ORD-0003911,boleto,captured,1220.18,USD,2024-09-03 10:08:38
PAY-0003912,ORD-0003912,pix,captured,5130.67,USD,2025-11-26 22:35:27
PAY-0003913,ORD-0003913,credit_card,captured,163.48,USD,2024-11-29 08:45:35
PAY-0003914,ORD-0003914,crypto,captured,872.52,USD,2025-01-11 00:25:45
PAY-0003915,ORD-0003915,apple_pay,captured,314.92,USD,2024-07-13 13:12:21
PAY-0003916,ORD-0003916,debit_card,captured,221.51,USD,2024-11-25 23:01:49
PAY-0003917,ORD-0003917,credit_card,captured,54.82,USD,2024-07-03 15:30:05
PAY-0003918,ORD-0003918,apple_pay,captured,1562.52,USD,2024-08-24 01:11:59
PAY-0003919,ORD-0003919,credit_card,captured,24.96,USD,2024-07-24 09:14:59
PAY-0003920,ORD-0003920,boleto,captured,2911.36,USD,2023-12-30 00:06:44
PAY-0003921,ORD-0003921,pix,captured,356.41,USD,2025-01-02 09:45:29
PAY-0003922,ORD-0003922,credit_card,captured,167.41,USD,2025-03-31 20:38:02
PAY-0003923,ORD-0003923,paypal,captured,718.70,USD,2025-12-02 21:31:02
